HEADER_TIME_STAMP,START_TIME,STOP_TIME,BATTERY_LEVEL,BATTERY_CHARGING
2015-10-08 14:00:31.539,2015-10-08 14:00:31.534,,68,NO
2015-10-08 14:01:28.776,2015-10-08 14:01:28.771,,67,NO
2015-10-08 14:02:21.244,2015-10-08 14:02:21.240,,66,NO
2015-10-08 14:03:34.032,2015-10-08 14:03:34.029,,65,NO
2015-10-08 14:04:43.868,2015-10-08 14:04:43.865,,65,NO
2015-10-08 14:05:25.272,2015-10-08 14:05:25.267,,65,NO
2015-10-08 14:06:34.801,2015-10-08 14:06:34.799,,64,NO
2015-10-08 14:07:18.432,2015-10-08 14:07:18.426,,64,NO
2015-10-08 14:08:27.426,2015-10-08 14:08:27.423,,64,NO
2015-10-08 14:09:42.708,2015-10-08 14:09:42.706,,64,NO
2015-10-08 14:10:37.968,2015-10-08 14:10:37.965,,63,NO
2015-10-08 14:11:51.647,2015-10-08 14:11:51.644,,63,NO
2015-10-08 14:12:20.582,2015-10-08 14:12:20.577,,63,NO
2015-10-08 14:13:18.370,2015-10-08 14:13:18.367,,63,NO
2015-10-08 14:14:25.194,2015-10-08 14:14:25.189,,63,NO
2015-10-08 14:15:30.745,2015-10-08 14:15:30.743,,63,NO
2015-10-08 14:16:25.201,2015-10-08 14:16:25.197,,62,NO
2015-10-08 14:17:25.415,2015-10-08 14:17:25.409,,62,NO
2015-10-08 14:18:21.377,2015-10-08 14:18:21.372,,62,NO
2015-10-08 14:19:25.190,2015-10-08 14:19:25.183,,62,NO
2015-10-08 14:20:25.253,2015-10-08 14:20:25.250,,62,NO
2015-10-08 14:21:25.368,2015-10-08 14:21:25.363,,62,NO
2015-10-08 14:22:27.594,2015-10-08 14:22:27.592,,62,NO
2015-10-08 14:23:29.715,2015-10-08 14:23:29.711,,62,NO
2015-10-08 14:24:29.844,2015-10-08 14:24:29.840,,61,NO
2015-10-08 14:25:25.613,2015-10-08 14:25:25.609,,61,NO
2015-10-08 14:26:16.687,2015-10-08 14:26:16.683,,61,NO
2015-10-08 14:27:25.193,2015-10-08 14:27:25.189,,61,NO
2015-10-08 14:28:18.474,2015-10-08 14:28:18.471,,61,NO
2015-10-08 14:29:18.520,2015-10-08 14:29:18.513,,61,NO
2015-10-08 14:30:36.091,2015-10-08 14:30:36.086,,61,NO
2015-10-08 14:31:36.171,2015-10-08 14:31:36.166,,61,NO
2015-10-08 14:32:36.277,2015-10-08 14:32:36.274,,60,NO
2015-10-08 14:33:36.636,2015-10-08 14:33:36.630,,60,NO
2015-10-08 14:34:36.802,2015-10-08 14:34:36.787,,60,NO
2015-10-08 14:35:36.902,2015-10-08 14:35:36.898,,60,NO
2015-10-08 14:36:25.154,2015-10-08 14:36:25.150,,60,NO
2015-10-08 14:37:18.612,2015-10-08 14:37:18.608,,60,NO
2015-10-08 14:38:23.303,2015-10-08 14:38:23.296,,60,NO
2015-10-08 14:39:25.189,2015-10-08 14:39:25.184,,60,NO
2015-10-08 14:40:25.595,2015-10-08 14:40:25.590,,60,NO
2015-10-08 14:41:25.757,2015-10-08 14:41:25.752,,60,NO
2015-10-08 14:42:27.932,2015-10-08 14:42:27.927,,60,NO
2015-10-08 14:43:28.461,2015-10-08 14:43:28.455,,59,NO
2015-10-08 14:44:25.185,2015-10-08 14:44:25.180,,59,NO
2015-10-08 14:45:31.972,2015-10-08 14:45:31.969,,59,NO
2015-10-08 14:46:25.232,2015-10-08 14:46:25.227,,59,NO
2015-10-08 14:47:20.016,2015-10-08 14:47:20.012,,59,NO
2015-10-08 14:48:20.110,2015-10-08 14:48:20.102,,58,NO
2015-10-08 14:49:20.279,2015-10-08 14:49:20.276,,58,NO
2015-10-08 14:50:20.385,2015-10-08 14:50:20.382,,58,NO
2015-10-08 14:51:20.495,2015-10-08 14:51:20.490,,58,NO
2015-10-08 14:52:24.340,2015-10-08 14:52:24.335,,58,NO
2015-10-08 14:53:25.197,2015-10-08 14:53:25.193,,58,NO
2015-10-08 14:54:25.291,2015-10-08 14:54:25.284,,58,NO
2015-10-08 14:55:32.707,2015-10-08 14:55:32.703,,58,NO
2015-10-08 14:56:25.200,2015-10-08 14:56:25.194,,58,NO
2015-10-08 14:57:22.049,2015-10-08 14:57:22.042,,58,NO
2015-10-08 14:58:36.046,2015-10-08 14:58:36.038,,58,NO
2015-10-08 14:59:36.152,2015-10-08 14:59:36.145,,58,NO
