HEADER_TIME_STAMP,X_ACCELATION_METERS_PER_SECOND_SQUARED,Y_ACCELATION_METERS_PER_SECOND_SQUARED,Z_ACCELATION_METERS_PER_SECOND_SQUARED
2015-11-18 19:35:10.347,0.76000,0.69600,-0.01200
2015-11-18 19:35:10.391,0.74800,0.63600,-0.00800
2015-11-18 19:35:10.430,0.76400,0.60400,0.03600
2015-11-18 19:35:10.468,0.75600,0.69200,-0.00000
2015-11-18 19:35:10.507,0.72400,0.74800,-0.00800
2015-11-18 19:35:10.547,0.67600,0.73600,-0.01600
2015-11-18 19:35:10.607,0.72000,0.74800,-0.01600
2015-11-18 19:35:10.667,0.71200,0.70800,0.00400
2015-11-18 19:35:10.728,0.71600,0.73200,0.01600
2015-11-18 19:35:10.787,0.70800,0.72000,0.04000
2015-11-18 19:35:10.827,0.67200,0.72800,0.04400
2015-11-18 19:35:10.887,0.67600,0.74000,0.00800
2015-11-18 19:35:10.947,0.67600,0.75600,0.00800
2015-11-18 19:35:11.007,0.70800,0.72800,-0.00800
2015-11-18 19:35:11.067,0.76000,0.70000,0.02400
2015-11-18 19:35:11.127,0.74000,0.70000,0.02000
2015-11-18 19:35:11.187,0.70800,0.71600,0.00800
2015-11-18 19:35:11.249,0.72000,0.69600,-0.00000
2015-11-18 19:35:11.309,0.73600,0.70800,0.01200
2015-11-18 19:35:11.369,0.72400,0.70800,0.02400
2015-11-18 19:35:11.429,0.71200,0.72000,-0.00400
2015-11-18 19:35:11.489,0.71200,0.71600,-0.01200
2015-11-18 19:35:11.550,0.73600,0.69600,-0.00800
2015-11-18 19:35:11.610,0.72800,0.69600,0.00800
2015-11-18 19:35:11.670,0.72400,0.70000,-0.00400
2015-11-18 19:35:11.730,0.73200,0.70800,-0.00000
2015-11-18 19:35:11.790,0.75600,0.70400,-0.00400
2015-11-18 19:35:11.850,0.68800,0.64800,0.05600
2015-11-18 19:35:11.910,0.67200,0.70000,0.04400
2015-11-18 19:35:11.970,0.72000,0.73600,-0.01200
2015-11-18 19:35:12.030,0.71600,0.73200,-0.02800
2015-11-18 19:35:12.090,0.73200,0.72000,-0.02800
2015-11-18 19:35:12.150,0.74400,0.71200,-0.03200
2015-11-18 19:35:12.210,0.72400,0.70800,0.01600
2015-11-18 19:35:12.270,0.72000,0.71600,-0.01200
2015-11-18 19:35:12.329,0.72800,0.73200,-0.00800
2015-11-18 19:35:12.370,0.74400,0.72800,-0.00800
2015-11-18 19:35:12.430,0.72000,0.72800,0.00400
2015-11-18 19:35:12.490,0.75200,0.73200,0.00800
2015-11-18 19:35:12.550,0.67600,0.73200,0.02000
2015-11-18 19:35:12.610,0.67200,0.68800,0.04800
2015-11-18 19:35:12.670,0.70400,0.75600,0.05200
2015-11-18 19:35:12.730,0.71600,0.74000,-0.00000
2015-11-18 19:35:12.790,0.70400,0.72000,0.00800
2015-11-18 19:35:12.850,0.68000,0.76000,-0.00000
2015-11-18 19:35:12.910,0.70000,0.74000,0.02400
2015-11-18 19:35:12.970,0.74400,0.73200,0.02000
2015-11-18 19:35:13.030,0.68400,0.72000,0.04000
2015-11-18 19:35:13.090,0.68800,0.72000,0.02400
2015-11-18 19:35:13.150,0.72000,0.72800,-0.00400
2015-11-18 19:35:13.210,0.72800,0.72800,0.00800
2015-11-18 19:35:13.270,0.72800,0.74000,-0.02000
2015-11-18 19:35:13.329,0.70800,0.72800,-0.01600
2015-11-18 19:35:13.370,0.71600,0.73200,-0.01200
2015-11-18 19:35:13.430,0.72400,0.74000,-0.03200
2015-11-18 19:35:13.490,0.68800,0.71200,0.02400
2015-11-18 19:35:13.550,0.72000,0.71200,0.00800
2015-11-18 19:35:13.610,0.69600,0.69600,0.04400
2015-11-18 19:35:13.670,0.70000,0.72400,0.01200
2015-11-18 19:35:13.730,0.70000,0.72400,0.01200
2015-11-18 19:35:13.790,0.73600,0.71200,-0.01200
2015-11-18 19:35:13.850,0.72800,0.72800,-0.01600
2015-11-18 19:35:13.910,0.73600,0.72000,-0.03200
2015-11-18 19:35:13.970,0.73600,0.71600,-0.02400
2015-11-18 19:35:14.030,0.71600,0.71600,-0.00000
2015-11-18 19:35:14.090,0.71600,0.69600,0.02000
2015-11-18 19:35:14.150,0.71200,0.72000,-0.00400
2015-11-18 19:35:14.210,0.72000,0.72000,-0.01200
2015-11-18 19:35:14.270,0.73200,0.72000,-0.00800
2015-11-18 19:35:14.329,0.72000,0.71200,0.00400
2015-11-18 19:35:14.370,0.70400,0.70000,0.00800
2015-11-18 19:35:14.430,0.70800,0.70800,0.02800
2015-11-18 19:35:14.490,0.72400,0.70400,0.02000
2015-11-18 19:35:14.550,0.70800,0.71200,-0.00000
2015-11-18 19:35:14.610,0.72000,0.71600,-0.01600
2015-11-18 19:35:14.670,0.72000,0.71600,-0.02000
2015-11-18 19:35:14.730,0.73200,0.70800,-0.01600
2015-11-18 19:35:14.790,0.73200,0.70000,-0.01200
2015-11-18 19:35:14.850,0.73600,0.71600,0.00800
2015-11-18 19:35:14.908,0.72800,0.69600,-0.00000
2015-11-18 19:35:14.950,0.72800,0.70400,0.01200
2015-11-18 19:35:15.010,0.73200,0.71200,-0.00000
2015-11-18 19:35:15.070,0.73200,0.72400,0.01200
2015-11-18 19:35:15.130,0.73200,0.71200,0.00400
2015-11-18 19:35:15.190,0.73200,0.70800,-0.00000
2015-11-18 19:35:15.250,0.73200,0.70400,-0.01200
2015-11-18 19:35:15.309,0.72800,0.70400,-0.00000
2015-11-18 19:35:15.349,0.73600,0.70400,0.00400
2015-11-18 19:35:15.409,0.73600,0.70000,-0.00800
