HEADER_TIME_STAMP,START_TIME,STOP_TIME,BATTERY_LEVEL,BATTERY_CHARGING
2015-11-19 17:00:04.771,2015-11-19 17:00:04.769,,87,NO
2015-11-19 17:01:04.777,2015-11-19 17:01:04.772,,87,NO
2015-11-19 17:02:44.909,2015-11-19 17:02:44.907,,87,NO
2015-11-19 17:03:13.955,2015-11-19 17:03:13.953,,87,NO
2015-11-19 17:04:04.746,2015-11-19 17:04:04.742,,87,NO
2015-11-19 17:05:04.856,2015-11-19 17:05:04.854,,87,NO
2015-11-19 17:06:04.742,2015-11-19 17:06:04.738,,87,NO
2015-11-19 17:07:04.744,2015-11-19 17:07:04.742,,87,NO
2015-11-19 17:08:19.288,2015-11-19 17:08:19.284,,87,NO
2015-11-19 17:09:04.734,2015-11-19 17:09:04.732,,87,NO
2015-11-19 17:10:04.732,2015-11-19 17:10:04.730,,87,NO
2015-11-19 17:11:04.900,2015-11-19 17:11:04.888,,87,NO
2015-11-19 17:12:04.731,2015-11-19 17:12:04.729,,87,NO
2015-11-19 17:13:24.616,2015-11-19 17:13:24.614,,87,NO
2015-11-19 17:14:30.320,2015-11-19 17:14:30.318,,87,NO
2015-11-19 17:15:04.991,2015-11-19 17:15:04.988,,87,NO
2015-11-19 17:16:04.802,2015-11-19 17:16:04.800,,87,NO
2015-11-19 17:17:04.731,2015-11-19 17:17:04.729,,87,NO
2015-11-19 17:18:04.731,2015-11-19 17:18:04.729,,87,NO
2015-11-19 17:19:10.982,2015-11-19 17:19:10.976,,87,NO
2015-11-19 17:20:04.742,2015-11-19 17:20:04.740,,87,NO
2015-11-19 17:21:04.731,2015-11-19 17:21:04.729,,87,NO
2015-11-19 17:22:04.742,2015-11-19 17:22:04.740,,87,NO
2015-11-19 17:23:32.282,2015-11-19 17:23:32.280,,87,NO
2015-11-19 17:24:04.731,2015-11-19 17:24:04.729,,87,NO
2015-11-19 17:25:04.731,2015-11-19 17:25:04.729,,87,NO
2015-11-19 17:26:04.732,2015-11-19 17:26:04.730,,87,NO
2015-11-19 17:27:04.731,2015-11-19 17:27:04.729,,87,NO
2015-11-19 17:28:29.428,2015-11-19 17:28:29.426,,87,NO
2015-11-19 17:29:29.604,2015-11-19 17:29:29.602,,87,NO
2015-11-19 17:30:04.731,2015-11-19 17:30:04.729,,87,NO
2015-11-19 17:31:04.742,2015-11-19 17:31:04.740,,87,NO
2015-11-19 17:32:04.731,2015-11-19 17:32:04.729,,87,NO
2015-11-19 17:33:34.861,2015-11-19 17:33:34.860,,86,NO
2015-11-19 17:34:04.728,2015-11-19 17:34:04.726,,86,NO
2015-11-19 17:35:32.432,2015-11-19 17:35:32.430,,86,NO
2015-11-19 17:36:04.731,2015-11-19 17:36:04.729,,86,NO
2015-11-19 17:37:04.731,2015-11-19 17:37:04.729,,86,NO
2015-11-19 17:38:40.326,2015-11-19 17:38:40.324,,86,NO
2015-11-19 17:39:04.731,2015-11-19 17:39:04.729,,86,NO
2015-11-19 17:40:04.731,2015-11-19 17:40:04.729,,86,NO
2015-11-19 17:41:04.731,2015-11-19 17:41:04.729,,86,NO
2015-11-19 17:42:04.744,2015-11-19 17:42:04.742,,86,NO
2015-11-19 17:43:45.670,2015-11-19 17:43:45.667,,86,NO
2015-11-19 17:45:04.732,2015-11-19 17:45:04.729,,86,NO
2015-11-19 17:46:04.731,2015-11-19 17:46:04.729,,86,NO
2015-11-19 17:47:41.150,2015-11-19 17:47:41.148,,86,NO
2015-11-19 17:48:04.731,2015-11-19 17:48:04.729,,86,NO
2015-11-19 17:49:04.728,2015-11-19 17:49:04.726,,86,NO
2015-11-19 17:50:41.176,2015-11-19 17:50:41.170,,86,NO
2015-11-19 17:51:04.731,2015-11-19 17:51:04.729,,86,NO
2015-11-19 17:52:04.731,2015-11-19 17:52:04.729,,86,NO
2015-11-19 17:53:04.731,2015-11-19 17:53:04.729,,86,NO
2015-11-19 17:54:04.731,2015-11-19 17:54:04.729,,86,NO
2015-11-19 17:55:46.585,2015-11-19 17:55:46.552,,86,NO
2015-11-19 17:57:04.728,2015-11-19 17:57:04.726,,86,NO
2015-11-19 17:58:04.731,2015-11-19 17:58:04.729,,86,NO
2015-11-19 17:59:04.732,2015-11-19 17:59:04.721,,86,NO
