HEADER_TIME_STAMP,MAGNITUDE,SAMPLE_COUNTS
2015-11-19 17:37:01.006,1114,38
2015-11-19 17:37:02.017,625,42
2015-11-19 17:37:03.014,930,38
2015-11-19 17:37:04.002,518,39
2015-11-19 17:37:05.022,408,42
2015-11-19 17:37:06.018,477,39
2015-11-19 17:37:07.005,534,37
2015-11-19 17:37:08.025,489,42
2015-11-19 17:37:09.019,552,40
2015-11-19 17:37:48.657,294,38
2015-11-19 17:37:49.650,388,40
2015-11-19 17:37:50.675,346,42
2015-11-19 17:37:51.657,425,39
2015-11-19 17:37:52.664,370,40
2015-11-19 17:37:53.666,403,41
2015-11-19 17:37:54.661,406,40
2015-11-19 17:37:55.661,472,40
2015-11-19 17:37:56.662,510,38
2015-11-19 17:37:57.645,477,39
2015-11-19 17:37:58.674,453,41
2015-11-19 17:37:59.675,325,39
2015-11-19 17:38:00.662,938,41
2015-11-19 17:38:01.673,959,38
2015-11-19 17:38:02.656,1642,40
2015-11-19 17:38:03.665,1416,40
2015-11-19 17:38:04.664,1200,41
2015-11-19 17:38:05.652,1351,42
2015-11-19 17:38:06.651,1594,40
2015-11-19 17:38:07.672,1610,39
2015-11-19 17:38:49.643,1954,38
2015-11-19 17:38:50.638,1276,39
2015-11-19 17:38:51.633,1918,41
2015-11-19 17:38:52.640,1637,41
2015-11-19 17:38:53.651,1395,41
2015-11-19 17:38:54.780,2060,38
2015-11-19 17:38:55.641,1671,39
2015-11-19 17:38:56.645,1205,40
2015-11-19 17:38:57.633,1042,39
2015-11-19 17:38:58.649,1234,44
2015-11-19 17:38:59.652,1349,40
2015-11-19 17:39:00.645,2246,40
2015-11-19 17:39:01.639,753,40
2015-11-19 17:39:02.637,432,41
2015-11-19 17:39:03.650,1018,40
2015-11-19 17:39:04.663,832,39
2015-11-19 17:39:05.640,1072,39
2015-11-19 17:39:06.641,1978,41
2015-11-19 17:39:07.633,1834,38
2015-11-19 17:39:08.634,1705,40
2015-11-19 17:39:49.569,17,40
2015-11-19 17:39:50.566,13,40
2015-11-19 17:39:51.563,15,39
2015-11-19 17:39:52.558,26,37
2015-11-19 17:39:53.553,21,40
2015-11-19 17:39:54.557,27,39
2015-11-19 17:39:55.624,22,40
2015-11-19 17:39:56.551,16,41
2015-11-19 17:39:57.571,32,37
2015-11-19 17:39:58.542,88,36
2015-11-19 17:39:59.542,311,39
2015-11-19 17:40:00.566,129,39
2015-11-19 17:40:01.553,176,37
2015-11-19 17:40:02.546,714,37
2015-11-19 17:40:03.544,1315,40
2015-11-19 17:40:04.550,1301,38
2015-11-19 17:40:05.563,1631,40
2015-11-19 17:40:06.557,1950,40
2015-11-19 17:40:07.549,1216,39
2015-11-19 17:40:08.558,1312,41
2015-11-19 17:40:50.210,533,41
2015-11-19 17:40:51.271,230,42
2015-11-19 17:40:52.206,235,37
2015-11-19 17:40:53.302,855,40
2015-11-19 17:40:54.204,238,39
2015-11-19 17:40:55.220,668,42
2015-11-19 17:40:56.231,546,39
2015-11-19 17:40:57.211,733,37
2015-11-19 17:40:58.215,857,38
2015-11-19 17:40:59.206,767,39
2015-11-19 17:41:00.217,487,39
2015-11-19 17:41:01.202,376,41
2015-11-19 17:41:02.212,613,40
2015-11-19 17:41:03.218,765,38
2015-11-19 17:41:04.217,515,40
2015-11-19 17:41:05.221,456,40
2015-11-19 17:41:06.204,394,40
2015-11-19 17:41:07.211,207,40
2015-11-19 17:41:08.208,156,40
2015-11-19 17:41:09.217,110,42
2015-11-19 17:41:47.944,155,38
2015-11-19 17:41:48.942,101,39
2015-11-19 17:41:49.951,160,40
2015-11-19 17:41:50.960,130,40
2015-11-19 17:41:51.941,146,38
2015-11-19 17:41:52.936,81,40
2015-11-19 17:41:53.952,120,40
2015-11-19 17:41:54.945,113,39
2015-11-19 17:41:55.946,195,40
2015-11-19 17:41:56.938,409,39
2015-11-19 17:41:57.944,585,39
2015-11-19 17:41:58.936,491,38
2015-11-19 17:41:59.937,482,39
2015-11-19 17:42:00.956,785,38
2015-11-19 17:42:01.941,1143,40
2015-11-19 17:42:02.958,640,41
2015-11-19 17:42:03.947,978,39
2015-11-19 17:42:04.942,657,42
2015-11-19 17:42:05.957,791,42
2015-11-19 17:42:06.947,815,39
2015-11-19 17:42:51.648,518,40
2015-11-19 17:42:52.642,523,37
2015-11-19 17:42:53.654,749,40
2015-11-19 17:42:54.640,531,38
2015-11-19 17:42:55.654,595,41
2015-11-19 17:42:56.666,447,38
2015-11-19 17:42:57.640,410,40
2015-11-19 17:42:58.648,564,41
2015-11-19 17:42:59.639,479,40
2015-11-19 17:43:00.799,382,40
2015-11-19 17:43:01.647,400,40
2015-11-19 17:43:02.646,496,42
2015-11-19 17:43:03.641,415,42
2015-11-19 17:43:04.647,404,41
2015-11-19 17:43:05.642,360,41
2015-11-19 17:43:06.658,490,42
2015-11-19 17:43:07.649,417,39
2015-11-19 17:43:08.637,369,38
2015-11-19 17:43:09.654,377,41
2015-11-19 17:43:10.642,410,40
2015-11-19 17:44:00.948,1890,40
2015-11-19 17:44:01.942,2093,42
2015-11-19 17:44:02.952,2278,40
2015-11-19 17:44:03.941,2022,40
2015-11-19 17:44:04.942,1801,40
2015-11-19 17:44:05.952,2212,40
2015-11-19 17:44:06.950,1852,43
2015-11-19 17:44:07.945,2433,41
2015-11-19 17:44:08.949,2335,41
2015-11-19 17:44:09.943,1911,43
2015-11-19 17:44:10.931,2552,40
2015-11-19 17:44:11.944,1569,40
2015-11-19 17:44:12.942,1453,39
2015-11-19 17:44:13.951,1540,41
2015-11-19 17:44:14.939,1651,40
2015-11-19 17:44:15.944,1401,40
2015-11-19 17:44:16.946,1809,40
2015-11-19 17:44:17.947,1075,41
2015-11-19 17:44:18.938,1914,40
2015-11-19 17:44:19.951,1787,42
2015-11-19 17:45:02.932,343,41
2015-11-19 17:45:03.931,295,42
2015-11-19 17:45:04.934,347,39
2015-11-19 17:45:05.937,352,42
2015-11-19 17:45:06.938,379,40
2015-11-19 17:45:07.952,349,40
2015-11-19 17:45:08.943,544,37
2015-11-19 17:45:09.944,508,41
2015-11-19 17:45:10.939,710,38
2015-11-19 17:45:12.015,842,42
2015-11-19 17:45:12.947,875,37
2015-11-19 17:45:16.425,742,37
2015-11-19 17:45:17.416,643,38
2015-11-19 17:45:18.434,838,40
2015-11-19 17:45:19.430,1934,41
2015-11-19 17:45:20.421,957,40
2015-11-19 17:45:21.415,1410,39
2015-11-19 17:45:22.431,1798,39
2015-11-19 17:45:23.420,1379,39
2015-11-19 17:45:24.434,1813,41
2015-11-19 17:45:25.416,1649,40
2015-11-19 17:45:26.435,1833,42
2015-11-19 17:45:27.428,1872,38
2015-11-19 17:45:28.429,1558,39
2015-11-19 17:45:29.429,1799,39
2015-11-19 17:45:30.416,2010,39
2015-11-19 17:45:31.427,2025,40
2015-11-19 17:45:32.418,1959,40
2015-11-19 17:45:33.434,1751,40
2015-11-19 17:45:34.442,1827,38
2015-11-19 17:45:35.425,1580,38
2015-11-19 17:45:52.196,1732,38
2015-11-19 17:45:53.194,1335,39
2015-11-19 17:45:54.185,1089,38
2015-11-19 17:45:55.180,1830,39
2015-11-19 17:45:56.193,2096,40
2015-11-19 17:45:57.186,1657,38
2015-11-19 17:45:58.201,1351,39
2015-11-19 17:45:59.192,1500,39
2015-11-19 17:46:00.198,2011,40
2015-11-19 17:46:01.193,1674,42
2015-11-19 17:46:02.181,1505,40
2015-11-19 17:46:03.203,1800,39
2015-11-19 17:46:04.191,1753,42
2015-11-19 17:46:05.204,1320,42
2015-11-19 17:46:06.193,1394,39
2015-11-19 17:46:07.203,1302,38
2015-11-19 17:46:08.193,1722,39
2015-11-19 17:46:09.203,1217,42
2015-11-19 17:46:10.190,1839,40
2015-11-19 17:46:11.188,1401,39
2015-11-19 17:46:50.176,1943,38
2015-11-19 17:46:51.165,1694,40
2015-11-19 17:46:52.180,1828,42
2015-11-19 17:46:53.174,1834,38
2015-11-19 17:46:54.171,2218,38
2015-11-19 17:46:55.170,1165,39
2015-11-19 17:46:56.166,622,38
2015-11-19 17:46:57.181,958,40
2015-11-19 17:46:58.180,2310,38
2015-11-19 17:46:59.195,1977,39
2015-11-19 17:47:00.177,1796,37
2015-11-19 17:47:01.177,1767,42
2015-11-19 17:47:02.165,1698,41
2015-11-19 17:47:03.182,1828,40
2015-11-19 17:47:04.178,1416,41
2015-11-19 17:47:05.179,1852,40
2015-11-19 17:47:06.183,1070,41
2015-11-19 17:47:07.168,769,39
2015-11-19 17:47:08.167,491,41
2015-11-19 17:47:09.178,1027,40
2015-11-19 17:47:54.255,1393,40
2015-11-19 17:47:55.254,1732,42
2015-11-19 17:47:56.252,2177,38
2015-11-19 17:47:57.245,1563,39
2015-11-19 17:47:58.251,1845,38
2015-11-19 17:47:59.260,1737,39
2015-11-19 17:48:00.251,1700,41
2015-11-19 17:48:01.282,1363,41
2015-11-19 17:48:02.272,1969,37
2015-11-19 17:48:03.247,1308,36
2015-11-19 17:48:04.254,1617,40
2015-11-19 17:48:05.251,1711,38
2015-11-19 17:48:06.250,1372,43
2015-11-19 17:48:07.250,1637,41
2015-11-19 17:48:08.249,1770,39
2015-11-19 17:48:09.267,2125,39
2015-11-19 17:48:10.577,1935,40
2015-11-19 17:48:11.252,2074,36
2015-11-19 17:48:12.286,1900,40
2015-11-19 17:48:13.257,1858,39
2015-11-19 17:49:27.194,58,40
2015-11-19 17:49:28.187,389,38
2015-11-19 17:49:29.185,301,40
2015-11-19 17:49:30.174,310,36
2015-11-19 17:49:31.219,88,39
2015-11-19 17:49:32.180,45,39
2015-11-19 17:49:33.176,33,40
2015-11-19 17:49:34.166,51,37
2015-11-19 17:49:35.177,80,39
2015-11-19 17:49:36.180,104,37
2015-11-19 17:49:37.247,199,40
2015-11-19 17:49:38.181,98,38
2015-11-19 17:49:39.177,645,41
2015-11-19 17:49:40.169,237,40
2015-11-19 17:49:41.168,137,41
2015-11-19 17:49:42.191,234,42
2015-11-19 17:49:43.178,241,38
2015-11-19 17:49:44.195,363,44
2015-11-19 17:49:45.180,100,40
2015-11-19 17:49:46.169,106,39
2015-11-19 17:50:28.110,41,40
2015-11-19 17:50:29.122,14,38
2015-11-19 17:50:30.138,11,39
2015-11-19 17:50:31.136,10,38
2015-11-19 17:50:32.126,16,39
2015-11-19 17:50:33.129,18,41
2015-11-19 17:50:34.139,17,39
2015-11-19 17:50:35.123,16,38
2015-11-19 17:50:36.137,17,38
2015-11-19 17:50:37.128,22,39
2015-11-19 17:50:38.132,15,38
2015-11-19 17:50:39.117,63,38
2015-11-19 17:50:40.128,40,38
2015-11-19 17:50:41.116,18,38
2015-11-19 17:50:42.130,18,38
2015-11-19 17:50:43.125,25,40
2015-11-19 17:50:44.116,75,38
2015-11-19 17:50:45.128,85,39
2015-11-19 17:50:46.113,83,38
2015-11-19 17:50:47.128,78,41
2015-11-19 17:51:28.434,202,41
2015-11-19 17:51:29.433,214,41
2015-11-19 17:51:30.437,236,40
2015-11-19 17:51:31.438,112,37
2015-11-19 17:51:32.650,322,37
2015-11-19 17:51:33.433,691,41
2015-11-19 17:51:34.424,410,38
2015-11-19 17:51:35.424,39,37
2015-11-19 17:51:36.422,10,38
2015-11-19 17:51:37.424,31,38
2015-11-19 17:51:38.439,27,39
2015-11-19 17:51:39.430,29,38
2015-11-19 17:51:40.438,33,40
2015-11-19 17:51:41.436,9,41
2015-11-19 17:51:42.456,33,40
2015-11-19 17:51:43.433,21,40
2015-11-19 17:51:44.431,10,40
2015-11-19 17:51:45.442,10,40
2015-11-19 17:51:46.426,17,39
2015-11-19 17:51:47.437,32,40
2015-11-19 17:52:30.115,48,38
2015-11-19 17:52:31.144,22,39
2015-11-19 17:52:32.132,27,39
2015-11-19 17:52:33.125,45,40
2015-11-19 17:52:34.135,455,39
2015-11-19 17:52:35.132,658,42
2015-11-19 17:52:36.156,969,40
2015-11-19 17:52:37.131,784,38
2015-11-19 17:52:38.137,922,38
2015-11-19 17:52:39.134,682,40
2015-11-19 17:52:40.127,403,42
2015-11-19 17:52:41.217,371,38
2015-11-19 17:52:42.113,341,39
2015-11-19 17:52:43.145,543,39
2015-11-19 17:52:44.137,623,37
2015-11-19 17:52:45.129,133,37
2015-11-19 17:52:46.124,13,37
2015-11-19 17:52:47.140,9,40
2015-11-19 17:52:48.128,9,38
2015-11-19 17:52:49.141,24,40
2015-11-19 17:53:30.721,100,41
2015-11-19 17:53:31.725,155,39
2015-11-19 17:53:32.712,161,40
2015-11-19 17:53:33.728,124,39
2015-11-19 17:53:34.729,177,39
2015-11-19 17:53:35.720,121,39
2015-11-19 17:53:36.718,112,37
2015-11-19 17:53:37.709,153,39
2015-11-19 17:53:38.735,272,38
2015-11-19 17:53:39.719,246,35
2015-11-19 17:53:40.709,167,40
2015-11-19 17:53:41.714,99,40
2015-11-19 17:53:42.724,101,41
2015-11-19 17:53:43.709,86,39
2015-11-19 17:53:44.703,92,41
2015-11-19 17:53:45.721,59,41
2015-11-19 17:53:46.715,165,40
2015-11-19 17:53:47.706,92,38
2015-11-19 17:53:48.726,338,40
2015-11-19 17:53:49.715,193,41
2015-11-19 17:55:45.014,9,40
2015-11-19 17:55:45.996,8,37
2015-11-19 17:55:46.993,11,38
2015-11-19 17:55:47.991,8,38
2015-11-19 17:55:48.990,8,39
2015-11-19 17:55:49.991,9,39
2015-11-19 17:55:51.019,9,39
2015-11-19 17:55:51.999,9,40
2015-11-19 17:55:52.999,8,39
2015-11-19 17:55:54.022,8,38
2015-11-19 17:55:55.174,7,39
2015-11-19 17:55:55.993,9,38
2015-11-19 17:55:56.993,9,39
2015-11-19 17:55:57.998,9,41
2015-11-19 17:55:59.012,9,38
2015-11-19 17:55:59.996,7,38
2015-11-19 17:56:00.993,9,40
2015-11-19 17:56:02.007,7,39
2015-11-19 17:56:02.997,10,36
2015-11-19 17:56:03.994,8,40
2015-11-19 17:56:45.886,9,41
2015-11-19 17:56:46.852,8,41
2015-11-19 17:56:47.852,8,39
2015-11-19 17:56:48.869,7,39
2015-11-19 17:56:49.856,8,37
2015-11-19 17:56:50.853,7,37
2015-11-19 17:56:51.863,8,37
2015-11-19 17:56:52.875,7,39
2015-11-19 17:56:53.965,7,40
2015-11-19 17:56:54.853,8,37
2015-11-19 17:56:55.858,9,42
2015-11-19 17:56:56.870,7,40
2015-11-19 17:56:57.885,8,40
2015-11-19 17:56:58.856,17,39
2015-11-19 17:56:59.858,9,40
2015-11-19 17:57:00.881,12,37
2015-11-19 17:57:01.870,9,38
2015-11-19 17:57:02.967,8,40
2015-11-19 17:57:03.879,8,40
2015-11-19 17:57:04.869,9,36
2015-11-19 17:58:06.041,9,40
2015-11-19 17:58:07.042,6,39
2015-11-19 17:58:08.044,9,38
2015-11-19 17:58:09.048,9,39
2015-11-19 17:58:10.036,7,37
2015-11-19 17:58:11.052,6,39
2015-11-19 17:58:12.048,9,37
2015-11-19 17:58:13.046,9,40
2015-11-19 17:58:14.037,8,39
2015-11-19 17:58:15.045,8,40
2015-11-19 17:58:16.037,7,38
2015-11-19 17:58:17.037,8,39
2015-11-19 17:58:18.040,9,39
2015-11-19 17:58:19.041,8,40
2015-11-19 17:58:20.039,8,38
2015-11-19 17:58:21.052,10,41
2015-11-19 17:58:22.054,11,39
2015-11-19 17:58:23.051,9,41
2015-11-19 17:58:24.048,8,40
2015-11-19 17:58:25.046,10,40
2015-11-19 17:58:52.935,7,37
2015-11-19 17:58:53.930,8,40
2015-11-19 17:58:54.958,8,41
2015-11-19 17:58:55.948,10,41
2015-11-19 17:58:56.945,7,39
2015-11-19 17:58:57.942,10,40
2015-11-19 17:58:58.933,8,41
2015-11-19 17:58:59.953,8,38
2015-11-19 17:59:00.953,8,42
2015-11-19 17:59:01.948,10,39
2015-11-19 17:59:02.940,9,39
2015-11-19 17:59:03.936,9,40
2015-11-19 17:59:04.937,6,37
2015-11-19 17:59:05.948,8,39
2015-11-19 17:59:06.949,9,42
2015-11-19 17:59:07.943,7,37
2015-11-19 17:59:08.946,9,39
2015-11-19 17:59:09.943,9,39
2015-11-19 17:59:10.933,9,39
2015-11-19 17:59:11.950,8,38
2015-11-19 17:59:48.193,7,41
2015-11-19 17:59:49.174,8,39
2015-11-19 17:59:50.177,8,42
2015-11-19 17:59:51.174,9,41
2015-11-19 17:59:52.203,8,39
2015-11-19 17:59:53.191,7,39
2015-11-19 17:59:54.183,8,39
2015-11-19 17:59:55.189,6,38
2015-11-19 17:59:56.181,7,36
2015-11-19 17:59:57.190,8,41
2015-11-19 17:59:58.175,8,37
2015-11-19 17:59:59.177,8,38
