HEADER_TIME_STAMP,X_ACCELATION_METERS_PER_SECOND_SQUARED,Y_ACCELATION_METERS_PER_SECOND_SQUARED,Z_ACCELATION_METERS_PER_SECOND_SQUARED
2015-10-23 19:00:00.008,1.0519999,-0.148,-0.044
2015-10-23 19:00:00.059,1.0519999,-0.196,-0.076
2015-10-23 19:00:00.139,1.056,-0.21599999,-0.063999996
2015-10-23 19:00:00.219,0.97999996,-0.288,-0.092
2015-10-23 19:00:00.279,1.032,-0.332,-0.019999998
2015-10-23 19:00:00.339,1.096,-0.184,-0.011999999
2015-10-23 19:00:00.399,0.956,-0.148,0.084
2015-10-23 19:00:00.459,0.9919999,-0.176,0.039999995
2015-10-23 19:00:00.519,0.96799994,-0.34799996,-0.09599999
2015-10-23 19:00:00.580,0.828,-0.452,-0.15999998
2015-10-23 19:00:00.639,0.81999993,-0.48399997,-0.14
2015-10-23 19:00:00.679,0.77599996,-0.48799998,-0.236
2015-10-23 19:00:00.739,1.328,-0.956,0.13599999
2015-10-23 19:00:00.799,1.3919998,-0.564,0.528
2015-10-23 19:00:00.840,0.84,0.055999998,0.336
2015-10-23 19:00:00.880,0.65999997,0.76,-0.77199996
2015-10-23 19:00:00.903,1.1079999,0.67999995,-0.996
2015-10-23 19:00:00.939,1.8479999,-0.31599998,0.5
2015-10-23 19:00:00.979,1.208,-0.31199998,-0.21999998
2015-10-23 19:00:01.039,0.9319999,0.19199999,-0.176
2015-10-23 19:00:01.100,1.52,0.38,-0.31599998
2015-10-23 19:00:01.159,0.77599996,0.047999997,-0.148
2015-10-23 19:00:01.219,0.80799997,-0.292,-0.076
2015-10-23 19:00:01.281,1.0159999,-0.31199998,-0.039999995
2015-10-23 19:00:01.339,0.84,-0.14,-0.236
2015-10-23 19:00:01.381,1.3239999,0.023999998,-0.07999999
2015-10-23 19:00:01.439,1.1479999,-0.41199997,0.007999999
2015-10-23 19:00:01.481,1.124,-0.43999997,0.23199998
2015-10-23 19:00:01.539,1.0439999,-0.0,0.176
2015-10-23 19:00:01.580,0.964,-0.0,0.21599999
2015-10-23 19:00:01.639,0.904,-0.208,0.176
2015-10-23 19:00:01.681,0.888,-0.532,0.015999999
2015-10-23 19:00:01.739,1.004,-0.58,0.023999998
2015-10-23 19:00:01.780,1.084,-0.472,0.072
2015-10-23 19:00:01.839,0.9,-0.59599996,0.25599998
2015-10-23 19:00:01.881,1.0,-0.57199997,0.24
2015-10-23 19:00:01.939,0.7,-0.27199998,-0.0039999997
2015-10-23 19:00:01.980,1.52,-0.072,-0.648
2015-10-23 19:00:02.039,1.252,0.084,-0.17999999
2015-10-23 19:00:02.082,1.04,-0.0,-0.111999996
2015-10-23 19:00:02.139,0.956,-0.027999999,-0.052
2015-10-23 19:00:02.180,0.92399997,-0.132,-0.055999998
2015-10-23 19:00:02.239,0.79599994,-0.007999999,-0.09599999
2015-10-23 19:00:02.281,0.9279999,-0.088,0.007999999
2015-10-23 19:00:02.339,1.012,-0.011999999,0.184
2015-10-23 19:00:02.380,1.04,0.148,-0.076
2015-10-23 19:00:02.439,1.892,-0.176,-0.62399995
2015-10-23 19:00:02.480,1.4239999,-0.536,-0.33999997
2015-10-23 19:00:02.539,1.072,-0.40399998,-0.21999998
2015-10-23 19:00:02.580,0.8759999,-0.12,-0.107999995
2015-10-23 19:00:02.639,0.52,0.168,0.031999998
2015-10-23 19:00:02.681,0.576,0.055999998,0.31599998
2015-10-23 19:00:02.739,1.412,-0.107999995,0.57199997
2015-10-23 19:00:02.780,1.576,-0.29999998,-0.036
2015-10-23 19:00:02.839,1.188,-0.39999998,-0.12799999
2015-10-23 19:00:02.880,0.91599995,-0.38799998,-0.288
2015-10-23 19:00:02.939,1.028,-0.11599999,-0.364
2015-10-23 19:00:02.980,1.0439999,-0.044,-0.236
2015-10-23 19:00:03.039,0.784,0.047999997,-0.24399999
2015-10-23 19:00:03.080,1.04,0.14,-0.027999999
2015-10-23 19:00:03.139,0.95199996,0.24399999,0.132
2015-10-23 19:00:03.180,0.892,0.31199998,0.0039999997
2015-10-23 19:00:03.220,1.0799999,0.22399999,-0.0
2015-10-23 19:00:03.280,1.7559998,-0.38399997,-0.296
2015-10-23 19:00:03.339,1.2639999,-0.6399999,-0.188
2015-10-23 19:00:03.380,0.948,-0.17199999,-0.12
2015-10-23 19:00:03.439,0.728,0.076,-0.067999996
2015-10-23 19:00:03.480,0.74399996,-0.027999999,-0.011999999
2015-10-23 19:00:03.519,0.8159999,-0.23199998,0.12399999
2015-10-23 19:00:03.559,1.028,-0.12799999,0.38799998
2015-10-23 19:00:03.619,0.904,-0.0,0.33999997
2015-10-23 19:00:03.680,1.5999999,-0.54399997,-0.5
2015-10-23 19:00:03.739,1.2559999,-0.35599998,-0.38799998
2015-10-23 19:00:03.780,1.168,-0.23199998,-0.41199997
2015-10-23 19:00:03.839,1.1639999,0.084,-0.19999999
2015-10-23 19:00:03.880,0.948,0.111999996,-0.13599999
2015-10-23 19:00:03.919,0.71999997,0.047999997,-0.072
