HEADER_TIME_STAMP,X_ACCELATION_METERS_PER_SECOND_SQUARED,Y_ACCELATION_METERS_PER_SECOND_SQUARED,Z_ACCELATION_METERS_PER_SECOND_SQUARED
2015-09-24 16:00:00.015,0.047999997,0.352,0.944
2015-09-24 16:00:00.055,0.055999998,0.34799996,0.95199996
2015-09-24 16:00:00.114,0.055999998,0.352,0.956
2015-09-24 16:00:00.154,0.044,0.35599998,0.95199996
2015-09-24 16:00:00.195,0.052,0.34799996,0.95199996
2015-09-24 16:00:00.236,0.055999998,0.35599998,0.956
2015-09-24 16:00:00.294,0.06,0.34799996,0.95199996
2015-09-24 16:00:00.314,0.047999997,0.352,0.948
2015-09-24 16:00:00.335,0.044,0.352,0.95199996
2015-09-24 16:00:00.375,0.047999997,0.35999998,0.95199996
2015-09-24 16:00:00.435,0.047999997,0.35599998,0.96
2015-09-24 16:00:00.475,0.047999997,0.352,0.948
2015-09-24 16:00:00.535,0.052,0.34799996,0.96
2015-09-24 16:00:00.595,0.047999997,0.34799996,0.956
2015-09-24 16:00:00.675,0.047999997,0.352,0.964
2015-09-24 16:00:00.694,0.044,0.34799996,0.96
2015-09-24 16:00:00.714,0.052,0.352,0.956
2015-09-24 16:00:00.756,0.06,0.352,0.95199996
2015-09-24 16:00:00.815,0.044,0.35599998,0.944
2015-09-24 16:00:00.875,0.047999997,0.364,0.96799994
2015-09-24 16:00:00.916,0.047999997,0.35599998,0.964
2015-09-24 16:00:00.954,0.039999995,0.35599998,0.95199996
2015-09-24 16:00:00.974,0.047999997,0.35599998,0.95199996
2015-09-24 16:00:00.995,0.044,0.35599998,0.956
2015-09-24 16:00:01.035,0.039999995,0.35599998,0.956
2015-09-24 16:00:01.094,0.047999997,0.34799996,0.948
2015-09-24 16:00:01.114,0.047999997,0.34399998,0.95199996
2015-09-24 16:00:01.135,0.044,0.352,0.944
2015-09-24 16:00:01.175,0.047999997,0.34799996,0.948
2015-09-24 16:00:01.235,0.047999997,0.34799996,0.944
2015-09-24 16:00:01.296,0.044,0.35999998,0.944
2015-09-24 16:00:01.356,0.047999997,0.352,0.956
2015-09-24 16:00:01.395,0.044,0.336,0.956
2015-09-24 16:00:01.456,0.047999997,0.34799996,0.96
2015-09-24 16:00:01.515,0.047999997,0.35999998,0.96
2015-09-24 16:00:01.575,0.044,0.35999998,0.95199996
2015-09-24 16:00:01.655,0.055999998,0.352,0.95199996
2015-09-24 16:00:01.735,0.052,0.34799996,0.95199996
2015-09-24 16:00:01.755,0.047999997,0.336,0.956
2015-09-24 16:00:01.796,0.044,0.34399998,0.956
2015-09-24 16:00:01.855,0.052,0.35599998,0.956
2015-09-24 16:00:01.916,0.055999998,0.34799996,0.944
2015-09-24 16:00:01.975,0.06,0.352,0.948
2015-09-24 16:00:02.036,0.067999996,0.34399998,0.95199996
2015-09-24 16:00:02.095,0.044,0.34799996,0.95199996
2015-09-24 16:00:02.154,0.044,0.35599998,0.95199996
2015-09-24 16:00:02.196,0.052,0.352,0.944
2015-09-24 16:00:02.255,0.039999995,0.35599998,0.944
2015-09-24 16:00:02.315,0.047999997,0.35999998,0.95199996
2015-09-24 16:00:02.335,0.039999995,0.35999998,0.94
2015-09-24 16:00:02.376,0.055999998,0.352,0.948
2015-09-24 16:00:02.434,0.052,0.352,0.93599993
2015-09-24 16:00:02.475,0.055999998,0.352,0.94
2015-09-24 16:00:02.515,0.055999998,0.35999998,0.93599993
2015-09-24 16:00:02.555,0.047999997,0.35599998,0.95199996
2015-09-24 16:00:02.614,0.052,0.35599998,0.948
2015-09-24 16:00:02.654,0.052,0.352,0.948
2015-09-24 16:00:02.713,0.047999997,0.35999998,0.944
2015-09-24 16:00:02.754,0.044,0.35599998,0.95199996
2015-09-24 16:00:02.813,0.055999998,0.35999998,0.96
2015-09-24 16:00:02.856,0.052,0.35599998,0.96
2015-09-24 16:00:02.913,0.06,0.35999998,0.956
2015-09-24 16:00:02.934,0.055999998,0.364,0.956
2015-09-24 16:00:02.957,0.055999998,0.364,0.944
2015-09-24 16:00:02.993,0.052,0.35999998,0.964
2015-09-24 16:00:03.034,0.044,0.35599998,0.95199996
2015-09-24 16:00:03.094,0.044,0.35599998,0.956
2015-09-24 16:00:03.153,0.047999997,0.34799996,0.95199996
2015-09-24 16:00:03.213,0.047999997,0.34399998,0.948
2015-09-24 16:00:03.273,0.06,0.35599998,0.948
2015-09-24 16:00:03.315,0.052,0.352,0.944
2015-09-24 16:00:03.356,0.047999997,0.35599998,0.956
2015-09-24 16:00:03.415,0.044,0.35599998,0.96
2015-09-24 16:00:03.456,0.044,0.34799996,0.96
2015-09-24 16:00:03.516,0.047999997,0.364,0.95199996
2015-09-24 16:00:03.537,0.055999998,0.35599998,0.956
2015-09-24 16:00:03.575,0.047999997,0.352,0.944
2015-09-24 16:00:03.616,0.047999997,0.34399998,0.95199996
2015-09-24 16:00:03.676,0.052,0.35599998,0.948
2015-09-24 16:00:03.735,0.047999997,0.34399998,0.948
2015-09-24 16:00:03.775,0.047999997,0.34399998,0.95199996
2015-09-24 16:00:03.836,0.039999995,0.352,0.96
2015-09-24 16:00:03.895,0.047999997,0.35599998,0.956
2015-09-24 16:00:03.916,0.055999998,0.352,0.95199996
2015-09-24 16:00:03.956,0.072,0.34799996,0.96
2015-09-24 16:00:04.015,0.055999998,0.34399998,0.956
2015-09-24 16:00:04.035,0.06,0.35599998,0.956
2015-09-24 16:00:04.076,0.052,0.352,0.95199996
2015-09-24 16:00:04.136,0.052,0.35599998,0.95199996
2015-09-24 16:00:04.195,0.047999997,0.34399998,0.956
2015-09-24 16:00:04.215,0.047999997,0.35999998,0.944
2015-09-24 16:00:04.236,0.052,0.35999998,0.956
2015-09-24 16:00:04.275,0.055999998,0.35599998,0.948
2015-09-24 16:00:04.315,0.039999995,0.34799996,0.96
2015-09-24 16:00:04.335,0.047999997,0.35599998,0.96799994
2015-09-24 16:00:04.375,0.052,0.34799996,0.956
2015-09-24 16:00:04.436,0.047999997,0.352,0.944
2015-09-24 16:00:04.495,0.047999997,0.35599998,0.96
2015-09-24 16:00:04.536,0.055999998,0.352,0.96
2015-09-24 16:00:04.576,0.055999998,0.35999998,0.948
2015-09-24 16:00:04.615,0.052,0.352,0.956
2015-09-24 16:00:04.676,0.052,0.352,0.95199996
2015-09-24 16:00:04.735,0.052,0.34799996,0.95199996
2015-09-24 16:00:04.795,0.052,0.34799996,0.94
2015-09-24 16:00:04.815,0.055999998,0.34399998,0.948
2015-09-24 16:00:04.836,0.052,0.34399998,0.956
2015-09-24 16:00:04.876,0.06,0.34399998,0.948
2015-09-24 16:00:04.915,0.072,0.364,0.948
2015-09-24 16:00:04.935,0.063999996,0.35599998,0.95199996
2015-09-24 16:00:04.975,0.055999998,0.35999998,0.948
2015-09-24 16:00:05.037,0.055999998,0.35999998,0.95199996
2015-09-24 16:00:05.095,0.047999997,0.352,0.948
2015-09-24 16:00:05.136,0.052,0.352,0.948
2015-09-24 16:00:05.195,0.047999997,0.35999998,0.96
2015-09-24 16:00:05.235,0.044,0.34399998,0.956
2015-09-24 16:00:05.295,0.055999998,0.34399998,0.95199996
2015-09-24 16:00:05.337,0.044,0.35599998,0.964
2015-09-24 16:00:05.374,0.055999998,0.368,0.964
2015-09-24 16:00:05.415,0.052,0.35599998,0.944
2015-09-24 16:00:05.476,0.044,0.35599998,0.964
2015-09-24 16:00:05.535,0.052,0.34799996,0.94
2015-09-24 16:00:05.596,0.052,0.34799996,0.95199996
2015-09-24 16:00:05.655,0.06,0.34399998,0.96
2015-09-24 16:00:05.734,0.052,0.34799996,0.95199996
2015-09-24 16:00:05.775,0.055999998,0.34799996,0.956
2015-09-24 16:00:05.814,0.052,0.352,0.956
2015-09-24 16:00:05.873,0.047999997,0.34799996,0.956
2015-09-24 16:00:05.913,0.044,0.35599998,0.948
2015-09-24 16:00:05.954,0.044,0.34399998,0.95199996
2015-09-24 16:00:05.994,0.052,0.35599998,0.96
2015-09-24 16:00:06.033,0.047999997,0.35599998,0.956
2015-09-24 16:00:06.078,0.047999997,0.35999998,0.95199996
2015-09-24 16:00:06.113,0.052,0.34799996,0.956
2015-09-24 16:00:06.133,0.044,0.35999998,0.95199996
2015-09-24 16:00:06.173,0.039999995,0.336,0.95199996
2015-09-24 16:00:06.233,0.063999996,0.352,0.95199996
2015-09-24 16:00:06.293,0.063999996,0.34799996,0.948
2015-09-24 16:00:06.333,0.052,0.33999997,0.96
2015-09-24 16:00:06.373,0.06,0.34799996,0.96
2015-09-24 16:00:06.413,0.052,0.35599998,0.956
2015-09-24 16:00:06.473,0.055999998,0.34799996,0.96
2015-09-24 16:00:06.533,0.052,0.352,0.95199996
2015-09-24 16:00:06.593,0.055999998,0.364,0.96
2015-09-24 16:00:06.653,0.052,0.352,0.95199996
2015-09-24 16:00:06.713,0.047999997,0.352,0.948
2015-09-24 16:00:06.773,0.044,0.35599998,0.956
2015-09-24 16:00:06.833,0.044,0.352,0.956
2015-09-24 16:00:06.893,0.047999997,0.364,0.956
2015-09-24 16:00:06.953,0.052,0.364,0.95199996
2015-09-24 16:00:07.013,0.047999997,0.35599998,0.956
2015-09-24 16:00:07.073,0.052,0.34799996,0.96
2015-09-24 16:00:07.134,0.055999998,0.34799996,0.948
2015-09-24 16:00:07.193,0.039999995,0.34799996,0.948
2015-09-24 16:00:07.253,0.052,0.35599998,0.956
2015-09-24 16:00:07.313,0.06,0.352,0.96
2015-09-24 16:00:07.373,0.052,0.35599998,0.964
2015-09-24 16:00:07.434,0.039999995,0.352,0.956
2015-09-24 16:00:07.493,0.047999997,0.352,0.948
2015-09-24 16:00:07.553,0.047999997,0.352,0.95199996
2015-09-24 16:00:07.613,0.047999997,0.35599998,0.95199996
2015-09-24 16:00:07.673,0.055999998,0.35599998,0.956
2015-09-24 16:00:07.734,0.063999996,0.352,0.95199996
2015-09-24 16:00:07.774,0.055999998,0.35999998,0.956
2015-09-24 16:00:07.813,0.047999997,0.34399998,0.956
