HEADER_TIME_STAMP,X_ACCELATION_METERS_PER_SECOND_SQUARED,Y_ACCELATION_METERS_PER_SECOND_SQUARED,Z_ACCELATION_METERS_PER_SECOND_SQUARED
2015-11-02 14:00:00.116,0.0039999997,-0.027999999,1.0159999
2015-11-02 14:00:00.195,0.019999998,-0.036,1.02
2015-11-02 14:00:00.236,0.011999999,-0.031999998,1.032
2015-11-02 14:00:00.275,0.011999999,-0.011999999,1.0159999
2015-11-02 14:00:00.315,0.015999999,-0.019999998,1.0239999
2015-11-02 14:00:00.375,0.015999999,-0.031999998,1.028
2015-11-02 14:00:00.435,0.007999999,-0.036,1.02
2015-11-02 14:00:00.476,0.007999999,-0.031999998,1.0159999
2015-11-02 14:00:00.516,0.007999999,-0.023999998,1.0159999
2015-11-02 14:00:00.575,0.011999999,-0.023999998,1.02
2015-11-02 14:00:00.615,0.007999999,-0.015999999,1.0239999
2015-11-02 14:00:00.675,0.0039999997,-0.023999998,1.012
2015-11-02 14:00:00.735,0.019999998,-0.027999999,1.0239999
2015-11-02 14:00:00.795,0.019999998,-0.019999998,1.028
2015-11-02 14:00:00.836,0.007999999,-0.023999998,1.02
2015-11-02 14:00:00.875,0.011999999,-0.023999998,1.008
2015-11-02 14:00:00.915,0.015999999,-0.027999999,1.0159999
2015-11-02 14:00:00.956,0.007999999,-0.027999999,1.02
2015-11-02 14:00:00.995,0.007999999,-0.023999998,1.012
2015-11-02 14:00:01.035,0.0039999997,-0.015999999,1.0239999
2015-11-02 14:00:01.076,0.015999999,-0.019999998,1.0159999
2015-11-02 14:00:01.116,0.007999999,-0.027999999,1.0159999
2015-11-02 14:00:01.176,0.0039999997,-0.036,1.0159999
2015-11-02 14:00:01.235,-0.0,-0.031999998,1.004
2015-11-02 14:00:01.275,-0.0,-0.036,1.02
2015-11-02 14:00:01.336,0.0039999997,-0.027999999,1.008
2015-11-02 14:00:01.396,0.015999999,-0.027999999,1.0159999
2015-11-02 14:00:01.455,0.0039999997,-0.027999999,1.028
2015-11-02 14:00:01.495,-0.0039999997,-0.031999998,1.0159999
2015-11-02 14:00:01.555,-0.0,-0.019999998,1.02
2015-11-02 14:00:01.615,0.019999998,-0.031999998,1.0359999
2015-11-02 14:00:01.675,-0.0,-0.036,1.028
2015-11-02 14:00:01.735,0.007999999,-0.019999998,1.0239999
2015-11-02 14:00:01.795,0.023999998,-0.031999998,1.028
2015-11-02 14:00:01.836,0.019999998,-0.027999999,1.028
2015-11-02 14:00:01.875,0.023999998,-0.027999999,1.028
2015-11-02 14:00:01.896,0.023999998,-0.031999998,1.0239999
2015-11-02 14:00:01.935,0.027999999,-0.036,1.008
2015-11-02 14:00:01.956,0.019999998,-0.031999998,1.0159999
2015-11-02 14:00:01.995,0.023999998,-0.023999998,1.0239999
2015-11-02 14:00:02.035,0.015999999,-0.031999998,1.028
2015-11-02 14:00:02.095,0.015999999,-0.036,1.0159999
2015-11-02 14:00:02.155,-0.0,-0.027999999,1.028
2015-11-02 14:00:02.215,0.019999998,-0.027999999,1.02
2015-11-02 14:00:02.275,0.011999999,-0.027999999,1.032
2015-11-02 14:00:02.335,0.011999999,-0.027999999,1.0159999
2015-11-02 14:00:02.395,0.015999999,-0.023999998,1.0239999
2015-11-02 14:00:02.455,0.011999999,-0.023999998,1.0239999
2015-11-02 14:00:02.515,0.015999999,-0.027999999,1.02
2015-11-02 14:00:02.575,0.007999999,-0.031999998,1.0239999
2015-11-02 14:00:02.616,0.007999999,-0.036,1.0359999
2015-11-02 14:00:02.655,0.011999999,-0.027999999,1.032
2015-11-02 14:00:02.695,-0.0039999997,-0.027999999,1.0239999
2015-11-02 14:00:02.736,-0.0039999997,-0.027999999,1.02
2015-11-02 14:00:02.775,0.007999999,-0.027999999,1.012
2015-11-02 14:00:02.796,0.015999999,-0.031999998,1.0239999
2015-11-02 14:00:02.835,0.007999999,-0.036,1.0239999
2015-11-02 14:00:02.876,0.015999999,-0.036,1.012
2015-11-02 14:00:02.936,0.007999999,-0.023999998,1.0239999
2015-11-02 14:00:02.996,0.015999999,-0.027999999,1.028
2015-11-02 14:00:03.055,0.011999999,-0.023999998,1.0239999
2015-11-02 14:00:03.076,0.007999999,-0.027999999,1.032
2015-11-02 14:00:03.115,-0.007999999,-0.023999998,1.02
2015-11-02 14:00:03.136,0.007999999,-0.027999999,1.0239999
2015-11-02 14:00:03.176,0.0039999997,-0.027999999,1.028
2015-11-02 14:00:03.235,0.007999999,-0.023999998,1.0159999
2015-11-02 14:00:03.275,0.0039999997,-0.027999999,1.012
2015-11-02 14:00:03.316,0.011999999,-0.031999998,1.02
2015-11-02 14:00:03.356,0.007999999,-0.031999998,1.02
2015-11-02 14:00:03.415,0.015999999,-0.023999998,1.0239999
2015-11-02 14:00:03.456,0.015999999,-0.019999998,1.028
2015-11-02 14:00:03.515,0.011999999,-0.023999998,1.0239999
2015-11-02 14:00:03.556,0.011999999,-0.027999999,1.032
2015-11-02 14:00:03.616,0.0039999997,-0.031999998,1.0359999
2015-11-02 14:00:03.675,0.011999999,-0.023999998,1.0239999
2015-11-02 14:00:03.696,0.011999999,-0.023999998,1.008
2015-11-02 14:00:03.735,0.0039999997,-0.023999998,1.0159999
2015-11-02 14:00:03.776,0.019999998,-0.023999998,1.028
2015-11-02 14:00:03.836,0.007999999,-0.023999998,1.0239999
2015-11-02 14:00:03.895,0.0039999997,-0.023999998,1.0239999
2015-11-02 14:00:03.935,0.019999998,-0.027999999,1.032
2015-11-02 14:00:03.996,0.015999999,-0.019999998,1.028
2015-11-02 14:00:04.055,0.015999999,-0.015999999,1.012
2015-11-02 14:00:04.096,0.015999999,-0.023999998,1.0159999
2015-11-02 14:00:04.155,0.011999999,-0.023999998,1.0239999
2015-11-02 14:00:04.195,0.015999999,-0.015999999,1.008
2015-11-02 14:00:04.236,0.019999998,-0.023999998,1.0239999
2015-11-02 14:00:04.275,0.011999999,-0.015999999,1.028
2015-11-02 14:00:04.315,0.0039999997,-0.027999999,1.02
2015-11-02 14:00:04.375,0.011999999,-0.031999998,1.028
2015-11-02 14:00:04.435,0.011999999,-0.027999999,1.0159999
2015-11-02 14:00:04.495,0.0039999997,-0.023999998,1.0159999
2015-11-02 14:00:04.555,-0.0,-0.027999999,1.02
2015-11-02 14:00:04.615,0.015999999,-0.027999999,1.0239999
2015-11-02 14:00:04.676,-0.0,-0.027999999,1.008
2015-11-02 14:00:04.736,0.019999998,-0.019999998,1.0239999
2015-11-02 14:00:04.796,0.011999999,-0.031999998,1.0239999
2015-11-02 14:00:04.855,0.007999999,-0.023999998,1.0239999
2015-11-02 14:00:04.895,0.0039999997,-0.031999998,1.0239999
2015-11-02 14:00:04.936,0.0039999997,-0.019999998,1.032
2015-11-02 14:00:04.975,0.015999999,-0.036,1.0359999
2015-11-02 14:00:05.015,0.023999998,-0.031999998,1.028
2015-11-02 14:00:05.076,0.019999998,-0.031999998,1.028
2015-11-02 14:00:05.135,0.019999998,-0.027999999,1.028
2015-11-02 14:00:05.175,0.015999999,-0.019999998,1.0159999
2015-11-02 14:00:05.216,0.011999999,-0.027999999,1.028
2015-11-02 14:00:05.255,0.019999998,-0.019999998,1.032
2015-11-02 14:00:05.296,0.011999999,-0.023999998,1.028
2015-11-02 14:00:05.355,0.015999999,-0.023999998,1.0159999
2015-11-02 14:00:05.395,0.0039999997,-0.031999998,1.0159999
2015-11-02 14:00:05.455,0.0039999997,-0.027999999,1.0239999
2015-11-02 14:00:05.515,-0.007999999,-0.031999998,1.008
2015-11-02 14:00:05.575,0.007999999,-0.027999999,1.0159999
2015-11-02 14:00:05.635,0.007999999,-0.031999998,1.0239999
2015-11-02 14:00:05.695,0.007999999,-0.027999999,1.028
2015-11-02 14:00:05.755,0.019999998,-0.027999999,1.028
2015-11-02 14:00:05.815,0.0039999997,-0.027999999,1.0239999
2015-11-02 14:00:05.875,0.019999998,-0.023999998,1.008
2015-11-02 14:00:05.935,0.011999999,-0.027999999,1.0239999
2015-11-02 14:00:05.995,0.011999999,-0.027999999,1.0239999
2015-11-02 14:00:06.055,0.019999998,-0.023999998,1.032
2015-11-02 14:00:06.115,0.007999999,-0.019999998,1.02
