HEADER_TIME_STAMP,START_TIME,STOP_TIME,BATTERY_LEVEL,BATTERY_CHARGING
2015-11-02 14:00:51.100,2015-11-02 14:00:51.098,,88,NO
2015-11-02 14:01:51.117,2015-11-02 14:01:51.114,,88,NO
2015-11-02 14:02:51.119,2015-11-02 14:02:51.117,,88,NO
2015-11-02 14:03:51.099,2015-11-02 14:03:51.097,,88,NO
2015-11-02 14:04:51.107,2015-11-02 14:04:51.104,,88,NO
2015-11-02 14:05:51.100,2015-11-02 14:05:51.098,,88,NO
2015-11-02 14:06:51.096,2015-11-02 14:06:51.095,,87,NO
2015-11-02 14:07:51.111,2015-11-02 14:07:51.109,,87,NO
2015-11-02 14:08:51.100,2015-11-02 14:08:51.099,,87,NO
2015-11-02 14:09:51.118,2015-11-02 14:09:51.112,,87,NO
2015-11-02 14:11:00.750,2015-11-02 14:11:00.748,,87,NO
2015-11-02 14:11:51.096,2015-11-02 14:11:51.094,,87,NO
2015-11-02 14:12:51.272,2015-11-02 14:12:51.270,,87,NO
2015-11-02 14:13:51.108,2015-11-02 14:13:51.107,,86,NO
2015-11-02 14:14:51.089,2015-11-02 14:14:51.087,,86,NO
2015-11-02 14:15:51.200,2015-11-02 14:15:51.195,,86,NO
2015-11-02 14:16:51.260,2015-11-02 14:16:51.258,,86,NO
2015-11-02 14:17:51.096,2015-11-02 14:17:51.094,,86,NO
2015-11-02 14:18:51.117,2015-11-02 14:18:51.106,,86,NO
2015-11-02 14:19:51.109,2015-11-02 14:19:51.107,,86,NO
2015-11-02 14:20:51.097,2015-11-02 14:20:51.093,,86,NO
2015-11-02 14:21:51.097,2015-11-02 14:21:51.088,,85,NO
2015-11-02 14:22:51.112,2015-11-02 14:22:51.110,,85,NO
2015-11-02 14:23:51.097,2015-11-02 14:23:51.095,,85,NO
2015-11-02 14:24:51.102,2015-11-02 14:24:51.096,,85,NO
2015-11-02 14:25:51.099,2015-11-02 14:25:51.097,,85,NO
2015-11-02 14:26:51.101,2015-11-02 14:26:51.097,,85,NO
2015-11-02 14:27:51.103,2015-11-02 14:27:51.101,,85,NO
2015-11-02 14:28:51.118,2015-11-02 14:28:51.116,,85,NO
2015-11-02 14:29:51.129,2015-11-02 14:29:51.125,,84,NO
2015-11-02 14:30:51.118,2015-11-02 14:30:51.107,,84,NO
2015-11-02 14:31:51.448,2015-11-02 14:31:51.443,,84,NO
2015-11-02 14:32:51.583,2015-11-02 14:32:51.581,,84,NO
2015-11-02 14:33:51.109,2015-11-02 14:33:51.107,,84,NO
2015-11-02 14:34:51.107,2015-11-02 14:34:51.105,,84,NO
2015-11-02 14:35:51.112,2015-11-02 14:35:51.110,,84,NO
2015-11-02 14:36:51.093,2015-11-02 14:36:51.091,,84,NO
2015-11-02 14:37:51.112,2015-11-02 14:37:51.110,,83,NO
2015-11-02 14:38:51.105,2015-11-02 14:38:51.102,,83,NO
2015-11-02 14:40:02.495,2015-11-02 14:40:02.489,,83,NO
2015-11-02 14:40:51.107,2015-11-02 14:40:51.096,,83,NO
2015-11-02 14:41:51.099,2015-11-02 14:41:51.097,,83,NO
2015-11-02 14:42:51.121,2015-11-02 14:42:51.119,,83,NO
2015-11-02 14:43:51.146,2015-11-02 14:43:51.144,,83,NO
2015-11-02 14:45:00.347,2015-11-02 14:45:00.344,,82,NO
2015-11-02 14:45:51.108,2015-11-02 14:45:51.106,,82,NO
2015-11-02 14:47:13.657,2015-11-02 14:47:13.651,,82,NO
2015-11-02 14:47:51.095,2015-11-02 14:47:51.094,,82,NO
2015-11-02 14:48:51.099,2015-11-02 14:48:51.097,,82,NO
2015-11-02 14:50:21.690,2015-11-02 14:50:21.688,,82,NO
2015-11-02 14:51:35.021,2015-11-02 14:51:35.019,,82,NO
2015-11-02 14:52:02.521,2015-11-02 14:52:02.519,,81,NO
2015-11-02 14:53:04.318,2015-11-02 14:53:04.313,,81,NO
2015-11-02 14:53:58.641,2015-11-02 14:53:58.639,,81,NO
2015-11-02 14:55:00.278,2015-11-02 14:55:00.275,,81,NO
2015-11-02 14:56:05.547,2015-11-02 14:56:05.541,,81,NO
2015-11-02 14:56:51.107,2015-11-02 14:56:51.105,,81,NO
2015-11-02 14:57:51.105,2015-11-02 14:57:51.102,,81,NO
2015-11-02 14:59:08.498,2015-11-02 14:59:08.493,,80,NO
