HEADER_TIME_STAMP,START_TIME,STOP_TIME,BATTERY_LEVEL,BATTERY_CHARGING
2015-11-19 16:00:01.505,2015-11-19 16:00:01.500,,36,NO
2015-11-19 16:01:03.827,2015-11-19 16:01:03.824,,36,NO
2015-11-19 16:02:05.317,2015-11-19 16:02:05.309,,35,NO
2015-11-19 16:02:37.159,2015-11-19 16:02:37.156,,35,NO
2015-11-19 16:04:05.509,2015-11-19 16:04:05.499,,35,NO
2015-11-19 16:05:06.939,2015-11-19 16:05:06.931,,35,NO
2015-11-19 16:06:17.677,2015-11-19 16:06:17.672,,35,NO
2015-11-19 16:08:12.706,2015-11-19 16:08:12.700,,35,NO
2015-11-19 16:08:38.491,2015-11-19 16:08:38.487,,35,NO
2015-11-19 16:10:07.313,2015-11-19 16:10:07.309,,35,NO
2015-11-19 16:11:17.781,2015-11-19 16:11:17.777,,35,NO
2015-11-19 16:11:39.108,2015-11-19 16:11:39.103,,35,NO
2015-11-19 16:12:38.502,2015-11-19 16:12:38.490,,34,NO
2015-11-19 16:14:20.900,2015-11-19 16:14:20.896,,34,NO
2015-11-19 16:15:53.959,2015-11-19 16:15:53.952,,34,NO
2015-11-19 16:16:42.432,2015-11-19 16:16:42.426,,34,NO
2015-11-19 16:17:39.463,2015-11-19 16:17:39.459,,33,NO
2015-11-19 16:18:37.721,2015-11-19 16:18:37.715,,33,NO
2015-11-19 16:19:43.725,2015-11-19 16:19:43.718,,33,NO
2015-11-19 16:20:43.012,2015-11-19 16:20:43.006,,33,NO
2015-11-19 16:21:38.577,2015-11-19 16:21:38.573,,33,NO
2015-11-19 16:22:43.165,2015-11-19 16:22:43.161,,33,NO
2015-11-19 16:23:43.293,2015-11-19 16:23:43.287,,33,NO
2015-11-19 16:24:56.653,2015-11-19 16:24:56.649,,33,NO
2015-11-19 16:26:17.698,2015-11-19 16:26:17.677,,33,NO
2015-11-19 16:27:37.704,2015-11-19 16:27:37.700,,32,NO
2015-11-19 16:29:05.557,2015-11-19 16:29:05.552,,32,NO
2015-11-19 16:30:19.782,2015-11-19 16:30:19.772,,32,NO
2015-11-19 16:31:37.702,2015-11-19 16:31:37.693,,31,NO
2015-11-19 16:32:37.994,2015-11-19 16:32:37.984,,31,NO
2015-11-19 16:33:47.019,2015-11-19 16:33:46.991,,31,NO
2015-11-19 16:34:39.837,2015-11-19 16:34:39.832,,31,NO
2015-11-19 16:35:37.743,2015-11-19 16:35:37.729,,30,NO
2015-11-19 16:36:37.788,2015-11-19 16:36:37.779,,30,NO
2015-11-19 16:37:39.314,2015-11-19 16:37:39.293,,30,NO
2015-11-19 16:38:39.024,2015-11-19 16:38:39.021,,30,NO
2015-11-19 16:39:45.587,2015-11-19 16:39:45.583,,29,NO
2015-11-19 16:40:39.048,2015-11-19 16:40:39.045,,29,NO
2015-11-19 16:42:22.819,2015-11-19 16:42:22.813,,29,NO
2015-11-19 16:43:52.230,2015-11-19 16:43:52.226,,28,NO
2015-11-19 16:44:41.101,2015-11-19 16:44:41.095,,28,NO
2015-11-19 16:45:38.921,2015-11-19 16:45:38.918,,28,NO
2015-11-19 16:46:52.036,2015-11-19 16:46:52.027,,27,NO
2015-11-19 16:47:38.700,2015-11-19 16:47:38.696,,27,NO
2015-11-19 16:48:39.067,2015-11-19 16:48:39.063,,27,NO
2015-11-19 16:49:47.428,2015-11-19 16:49:47.419,,27,NO
2015-11-19 16:50:51.619,2015-11-19 16:50:51.612,,27,NO
2015-11-19 16:51:39.286,2015-11-19 16:51:39.278,,26,NO
2015-11-19 16:52:38.683,2015-11-19 16:52:38.669,,26,NO
2015-11-19 16:53:38.844,2015-11-19 16:53:38.826,,26,NO
2015-11-19 16:54:50.066,2015-11-19 16:54:50.058,,26,NO
2015-11-19 16:55:39.178,2015-11-19 16:55:39.174,,26,NO
2015-11-19 16:56:39.670,2015-11-19 16:56:39.664,,26,NO
2015-11-19 16:57:40.326,2015-11-19 16:57:40.322,,25,NO
2015-11-19 16:58:50.680,2015-11-19 16:58:50.670,,25,NO
2015-11-19 16:59:41.198,2015-11-19 16:59:41.194,,25,NO
