HEADER_TIME_STAMP,X_ACCELATION_METERS_PER_SECOND_SQUARED,Y_ACCELATION_METERS_PER_SECOND_SQUARED,Z_ACCELATION_METERS_PER_SECOND_SQUARED
2015-11-19 16:00:01.400,0.07043,-1.01550,-0.01135
2015-11-19 16:00:01.422,0.06567,-1.04333,-0.00073
2015-11-19 16:00:01.446,0.06946,-1.02563,-0.00830
2015-11-19 16:00:01.487,0.05249,-0.98474,-0.02954
2015-11-19 16:00:01.535,0.10498,-0.97559,-0.02612
2015-11-19 16:00:01.574,0.13489,-0.90698,-0.04297
2015-11-19 16:00:01.595,0.11694,-0.86987,-0.07715
2015-11-19 16:00:01.624,0.14246,-0.82117,-0.13098
2015-11-19 16:00:01.657,0.37720,-0.91260,-0.28076
2015-11-19 16:00:01.679,0.36755,-0.94812,-0.26587
2015-11-19 16:00:01.702,0.20862,-0.85022,-0.12854
2015-11-19 16:00:01.725,0.10034,-0.78381,-0.27686
2015-11-19 16:00:01.765,0.22473,-0.86047,-0.05005
2015-11-19 16:00:01.807,0.18433,-1.27344,-0.04932
2015-11-19 16:00:01.830,0.19922,-1.58533,-0.04919
2015-11-19 16:00:01.851,0.23328,-2.00208,-0.14514
2015-11-19 16:00:01.891,0.00244,-2.03271,-0.24451
2015-11-19 16:00:01.934,0.60999,-2.14526,-0.62646
2015-11-19 16:00:01.958,0.67627,-1.72119,-0.73474
2015-11-19 16:00:01.995,0.51892,-0.44397,-0.08008
2015-11-19 16:00:02.021,0.21704,0.14673,0.27271
2015-11-19 16:00:02.061,0.23914,0.25610,-0.13989
2015-11-19 16:00:02.103,-0.27747,-0.32971,-0.20190
2015-11-19 16:00:02.128,-0.36035,-0.13525,-0.03271
2015-11-19 16:00:02.166,0.16077,0.02222,0.15845
2015-11-19 16:00:02.188,0.30762,0.00635,0.06006
2015-11-19 16:00:02.210,0.15918,-0.08484,0.06104
2015-11-19 16:00:02.252,0.08264,-0.68994,-0.72778
2015-11-19 16:00:02.293,0.16199,-2.44189,-0.17664
2015-11-19 16:00:02.314,1.33264,-3.68652,-1.61768
2015-11-19 16:00:02.336,0.68237,-2.46533,-1.06543
2015-11-19 16:00:02.377,-0.26428,-2.80566,-0.19763
2015-11-19 16:00:02.419,0.43445,-1.69299,-0.28125
2015-11-19 16:00:02.441,0.09473,-1.22119,-0.29565
2015-11-19 16:00:02.463,-0.29163,-0.48193,-0.13293
2015-11-19 16:00:02.504,0.06616,0.19299,-0.28687
2015-11-19 16:00:02.546,0.45190,0.00696,0.02734
2015-11-19 16:00:02.567,0.50122,-0.03857,0.17102
2015-11-19 16:00:02.589,0.42761,-0.08936,0.23389
2015-11-19 16:00:02.610,0.29395,-0.06250,0.09180
2015-11-19 16:00:02.632,0.10986,0.02673,-0.14319
2015-11-19 16:00:02.673,0.05200,0.00476,-0.27612
2015-11-19 16:00:02.716,-0.43762,0.12524,-0.31873
2015-11-19 16:00:02.757,0.30750,-1.19543,0.24365
2015-11-19 16:00:02.800,0.87952,-4.00000,-2.35083
2015-11-19 16:00:02.821,1.19287,-3.83594,-0.79578
2015-11-19 16:00:02.843,0.26709,-3.28699,-0.23425
2015-11-19 16:00:02.864,-0.46777,-2.32520,0.40442
2015-11-19 16:00:02.905,0.94312,-1.79114,-0.64526
2015-11-19 16:00:02.948,0.25952,0.00415,0.00073
2015-11-19 16:00:02.969,0.16504,0.47156,0.18958
2015-11-19 16:00:02.990,0.38574,0.74060,-0.10449
2015-11-19 16:00:03.012,0.58179,0.10413,-0.46191
2015-11-19 16:00:03.033,0.19238,-0.00159,-0.13184
2015-11-19 16:00:03.054,-0.05066,-0.06128,-0.08801
2015-11-19 16:00:03.075,-0.04504,0.02356,0.08862
2015-11-19 16:00:03.096,0.07312,0.11414,0.13733
2015-11-19 16:00:03.137,0.06921,-0.11462,0.17383
2015-11-19 16:00:03.180,-0.59839,-0.15369,0.06287
2015-11-19 16:00:03.201,-0.09851,-0.30383,-0.23682
2015-11-19 16:00:03.223,0.48560,-1.16150,-0.75623
2015-11-19 16:00:03.244,0.58472,-3.52405,-0.86487
2015-11-19 16:00:03.265,0.00256,-3.11707,-0.51514
2015-11-19 16:00:03.286,0.70825,-2.85400,-0.93274
2015-11-19 16:00:03.327,-0.02991,-2.79395,-0.24768
2015-11-19 16:00:03.370,0.91235,-1.59485,-0.57117
2015-11-19 16:00:03.391,0.20837,-0.97571,-0.29285
2015-11-19 16:00:03.412,-0.40344,-0.53430,0.11243
2015-11-19 16:00:03.433,-0.29919,-0.05811,0.15637
2015-11-19 16:00:03.454,0.12817,0.08740,-0.07678
2015-11-19 16:00:03.475,0.62463,-0.03699,-0.19836
2015-11-19 16:00:03.496,0.57739,-0.22485,-0.21643
2015-11-19 16:00:03.517,0.42786,-0.20789,-0.10815
2015-11-19 16:00:03.540,0.14636,-0.09497,0.02686
2015-11-19 16:00:03.580,-0.16968,0.15527,0.10999
2015-11-19 16:00:03.623,0.29126,0.19177,-0.25842
2015-11-19 16:00:03.644,0.24438,-0.01196,-0.27686
2015-11-19 16:00:03.665,-0.14441,-0.05408,-0.18250
2015-11-19 16:00:03.686,-0.47046,-0.21313,-0.44629
2015-11-19 16:00:03.707,-0.30444,-1.28430,0.18945
2015-11-19 16:00:03.729,-0.24292,-2.62952,0.30493
2015-11-19 16:00:03.771,2.65344,-3.55542,-1.27698
2015-11-19 16:00:03.813,-0.34143,-2.88647,0.11572
2015-11-19 16:00:03.835,-0.78284,-2.15808,0.17249
2015-11-19 16:00:03.877,0.68457,-0.76648,-0.29260
2015-11-19 16:00:03.921,0.49951,0.72986,0.05615
2015-11-19 16:00:03.963,0.40784,0.01611,-0.09192
2015-11-19 16:00:04.005,-0.22058,-0.03516,-0.27075
2015-11-19 16:00:04.046,0.12646,0.17273,-0.18262
2015-11-19 16:00:04.089,0.04260,0.00793,0.74573
2015-11-19 16:00:04.110,-0.00049,-0.14612,0.30457
2015-11-19 16:00:04.153,-0.19653,-0.28528,-0.12952
2015-11-19 16:00:04.194,-0.20239,-1.93298,-0.74792
2015-11-19 16:00:04.215,0.54443,-3.80396,-0.25159
2015-11-19 16:00:04.237,0.90393,-3.67004,-0.65942
2015-11-19 16:00:04.278,0.28552,-2.61841,-0.89600
2015-11-19 16:00:04.320,0.78699,-2.33264,-0.67065
2015-11-19 16:00:04.342,0.37476,-1.70911,-0.42651
2015-11-19 16:00:04.364,-0.52881,-1.03479,0.06494
2015-11-19 16:00:04.385,-0.57617,-0.39685,0.12976
2015-11-19 16:00:04.406,0.01001,0.08459,-0.00171
2015-11-19 16:00:04.427,0.47363,0.31018,-0.12817
2015-11-19 16:00:04.448,0.69458,0.07227,-0.24011
2015-11-19 16:00:04.470,0.41333,-0.15210,-0.03442
2015-11-19 16:00:04.491,0.18689,-0.11389,0.30603
2015-11-19 16:00:04.533,-0.00513,0.05554,0.06848
2015-11-19 16:00:04.575,0.31665,0.15552,-0.26282
2015-11-19 16:00:04.596,0.21399,0.12683,-0.24438
2015-11-19 16:00:04.617,-0.10437,0.09277,-0.02197
2015-11-19 16:00:04.639,-0.37451,0.07471,0.11682
2015-11-19 16:00:04.683,-0.08826,-0.27820,-1.13013
2015-11-19 16:00:04.743,1.00146,-4.00000,-0.21875
2015-11-19 16:00:04.785,0.04480,-3.14575,-0.49231
2015-11-19 16:00:04.806,-0.27844,-2.74048,0.18396
2015-11-19 16:00:04.827,-0.23169,-1.85669,0.60950
2015-11-19 16:00:04.850,-0.18384,-1.20361,-0.23511
2015-11-19 16:00:04.891,0.54468,0.27417,-0.07324
2015-11-19 16:00:04.934,0.28198,0.40100,-0.08301
2015-11-19 16:00:04.975,-0.05408,0.00659,-0.12622
2015-11-19 16:00:05.017,-0.29993,-0.05872,-0.04663
2015-11-19 16:00:05.039,-0.00549,-0.03418,-0.03552
2015-11-19 16:00:05.060,0.47937,0.00159,0.22241
2015-11-19 16:00:05.101,0.13074,-0.25281,-0.08569
2015-11-19 16:00:05.143,-0.18005,-0.32336,-0.47949
2015-11-19 16:00:05.165,-0.32349,-0.97131,0.43311
2015-11-19 16:00:05.186,-0.66663,-2.10022,-0.05603
2015-11-19 16:00:05.227,2.02222,-3.62341,-1.61047
2015-11-19 16:00:05.274,-0.60706,-3.15332,-0.53674
2015-11-19 16:00:05.312,0.41052,-1.12781,-0.32593
2015-11-19 16:00:05.334,0.73450,-0.45154,0.03003
2015-11-19 16:00:05.356,-0.09009,-0.22290,0.11353
2015-11-19 16:00:05.398,0.16650,0.07703,-0.19336
2015-11-19 16:00:05.441,0.44470,0.06287,-0.23950
2015-11-19 16:00:05.482,-0.18518,-0.01929,0.35193
2015-11-19 16:00:05.524,0.19751,0.17944,0.02405
2015-11-19 16:00:05.545,0.38171,0.21912,-0.23779
2015-11-19 16:00:05.566,0.29590,0.05798,-0.32959
2015-11-19 16:00:05.587,0.07874,0.04712,-0.38977
2015-11-19 16:00:05.608,-0.30444,-0.16553,-1.00940
2015-11-19 16:00:05.631,-0.58691,-1.26379,0.21631
2015-11-19 16:00:05.672,2.17627,-4.00000,-1.35266
2015-11-19 16:00:05.714,0.07581,-3.59009,-0.74097
2015-11-19 16:00:05.735,-0.26416,-2.77673,0.30249
2015-11-19 16:00:05.756,-0.29175,-1.78503,-0.12793
2015-11-19 16:00:05.777,0.57422,-1.14209,-0.38367
2015-11-19 16:00:05.798,0.69006,-0.40137,-0.41443
2015-11-19 16:00:05.821,0.53137,0.18726,0.03711
2015-11-19 16:00:05.861,0.41235,0.52051,-0.11890
2015-11-19 16:00:05.903,-0.25342,-0.15576,-0.20337
2015-11-19 16:00:05.924,-0.28845,-0.14612,-0.00220
2015-11-19 16:00:05.945,-0.16870,-0.05530,0.02759
2015-11-19 16:00:05.966,0.11536,0.06482,0.23267
2015-11-19 16:00:05.987,0.37146,0.11218,0.15894
2015-11-19 16:00:06.010,0.25134,-0.00806,-0.01123
2015-11-19 16:00:06.050,0.05542,-0.26917,-0.08655
2015-11-19 16:00:06.092,-0.35754,-1.04297,-0.07690
2015-11-19 16:00:06.114,-0.13550,-2.17615,0.12585
2015-11-19 16:00:06.135,0.51880,-4.00000,-0.10461
2015-11-19 16:00:06.156,1.30298,-3.31018,-0.90430
2015-11-19 16:00:06.177,1.04956,-3.06702,-1.10425
2015-11-19 16:00:06.199,-0.07507,-3.35193,-0.62744
2015-11-19 16:00:06.241,0.08813,-1.38818,-0.40942
2015-11-19 16:00:06.283,-0.28516,-0.05334,0.24719
2015-11-19 16:00:06.304,-0.21497,0.10901,0.05603
2015-11-19 16:00:06.326,0.15063,0.01331,-0.18262
2015-11-19 16:00:06.367,0.69043,0.15796,-0.02588
2015-11-19 16:00:06.409,0.16187,0.08826,0.08838
2015-11-19 16:00:06.430,0.00806,0.03503,-0.23889
2015-11-19 16:00:06.452,-0.05835,0.00940,-0.18591
2015-11-19 16:00:06.493,-0.56116,-0.00793,0.17346
2015-11-19 16:00:06.535,-0.09094,-0.08142,-0.58777
2015-11-19 16:00:06.556,0.34583,-0.84412,-0.01147
2015-11-19 16:00:06.580,1.01404,-3.01794,1.29077
2015-11-19 16:00:06.620,0.73938,-3.66431,0.96448
2015-11-19 16:00:06.662,0.25769,-3.35059,-0.42761
2015-11-19 16:00:06.683,-0.00024,-2.34924,-0.25586
2015-11-19 16:00:06.704,0.06946,-1.40100,-0.18066
2015-11-19 16:00:06.725,0.65527,-0.38721,-0.22461
2015-11-19 16:00:06.747,0.86316,0.26013,-0.08289
2015-11-19 16:00:06.768,0.64600,0.61035,0.17029
2015-11-19 16:00:06.810,0.19373,0.09326,-0.07495
2015-11-19 16:00:06.853,-0.14343,-0.18445,-0.20361
2015-11-19 16:00:06.874,-0.19116,-0.05920,-0.06299
2015-11-19 16:00:06.896,-0.02539,0.05103,0.09814
2015-11-19 16:00:06.917,0.12170,-0.04712,0.16504
2015-11-19 16:00:06.939,0.04431,-0.20166,0.18481
2015-11-19 16:00:06.969,-0.19678,-0.26880,0.19336
2015-11-19 16:00:07.001,-0.03381,-0.11572,-0.07617
2015-11-19 16:00:07.026,0.12158,-0.59229,-0.80701
2015-11-19 16:00:07.065,0.62390,-3.77771,0.24426
2015-11-19 16:00:07.088,1.19434,-4.00000,-0.72449
2015-11-19 16:00:07.109,1.73206,-2.87854,-1.19934
2015-11-19 16:00:07.151,-0.05554,-2.42310,-0.63074
2015-11-19 16:00:07.194,-0.19580,-0.30505,0.24243
2015-11-19 16:00:07.216,0.01013,0.28760,0.32056
2015-11-19 16:00:07.238,0.15369,0.11792,0.13269
2015-11-19 16:00:07.280,0.63086,-0.10352,-0.25464
2015-11-19 16:00:07.321,0.18359,0.11951,0.04224
2015-11-19 16:00:07.345,-0.22461,0.08362,0.07141
2015-11-19 16:00:07.386,-0.08362,0.04700,0.03772
2015-11-19 16:00:07.429,0.04724,0.06116,-0.25732
2015-11-19 16:00:07.451,-0.38440,0.01123,-0.38062
2015-11-19 16:00:07.490,-0.31213,-0.52380,-0.39355
2015-11-19 16:00:07.512,0.84973,-4.00000,0.80054
2015-11-19 16:00:07.539,1.23218,-3.33118,-0.46338
2015-11-19 16:00:07.572,0.80188,-3.24866,0.19934
2015-11-19 16:00:07.595,0.19995,-2.57471,-0.25037
2015-11-19 16:00:07.617,0.05737,-1.36890,-0.22571
2015-11-19 16:00:07.639,0.38232,-0.70117,-0.30005
2015-11-19 16:00:07.660,0.66357,0.00757,-0.21313
2015-11-19 16:00:07.682,0.57117,0.47253,0.00391
2015-11-19 16:00:07.722,0.33118,0.25452,-0.01074
2015-11-19 16:00:07.767,-0.07410,-0.18066,-0.01086
2015-11-19 16:00:07.808,-0.08130,0.00391,0.08655
2015-11-19 16:00:07.850,0.27905,-0.01196,0.03894
2015-11-19 16:00:07.871,0.03674,-0.24634,0.12378
2015-11-19 16:00:07.915,-0.08569,-0.21289,-0.21338
2015-11-19 16:00:07.957,-0.27283,-1.73413,0.33032
2015-11-19 16:00:07.979,0.32019,-3.65527,0.53491
2015-11-19 16:00:08.022,1.55591,-2.87280,-1.13635
2015-11-19 16:00:08.065,-0.28467,-2.67700,-0.50635
2015-11-19 16:00:08.087,-0.37695,-1.52319,-0.20618
2015-11-19 16:00:08.128,0.25183,0.07129,0.28564
2015-11-19 16:00:08.171,0.57251,0.04834,-0.11755
2015-11-19 16:00:08.192,0.66077,0.02258,-0.19092
2015-11-19 16:00:08.213,0.56433,0.04260,-0.02502
2015-11-19 16:00:08.234,0.30273,0.04688,0.00208
2015-11-19 16:00:08.255,0.03455,-0.00110,-0.02783
2015-11-19 16:00:08.276,-0.07483,-0.01807,-0.03516
2015-11-19 16:00:08.299,-0.10022,0.13428,-0.02246
2015-11-19 16:00:08.341,-0.36475,0.11230,-0.31555
2015-11-19 16:00:08.385,-0.31506,-0.65271,-0.06836
2015-11-19 16:00:08.410,0.10168,-2.85889,-0.09973
2015-11-19 16:00:08.447,1.99756,-3.25281,-0.94202
2015-11-19 16:00:08.469,0.66626,-2.97119,-0.05139
2015-11-19 16:00:08.511,-0.14270,-1.89185,-0.22119
2015-11-19 16:00:08.554,0.43079,-0.39270,-0.40894
2015-11-19 16:00:08.575,0.76538,0.26782,-0.16187
2015-11-19 16:00:08.596,0.59961,0.54443,-0.08325
2015-11-19 16:00:08.617,0.26428,0.38281,0.04175
2015-11-19 16:00:08.641,0.12683,0.03369,0.15942
2015-11-19 16:00:08.662,-0.01099,-0.03809,0.05298
2015-11-19 16:00:08.704,-0.05273,-0.03540,-0.13916
2015-11-19 16:00:08.746,0.37744,0.02539,0.08704
2015-11-19 16:00:08.767,0.13892,-0.13501,0.02637
2015-11-19 16:00:08.788,-0.09363,-0.30408,0.17065
2015-11-19 16:00:08.810,-0.12964,-0.32349,-0.04321
2015-11-19 16:00:08.852,0.20276,-1.08887,-1.62549
2015-11-19 16:00:08.893,0.16638,-4.00000,0.78479
2015-11-19 16:00:08.915,1.28308,-3.03955,-1.01379
2015-11-19 16:00:08.937,0.97363,-2.86829,-0.99548
2015-11-19 16:00:08.978,-0.05286,-2.00024,-0.39429
2015-11-19 16:00:09.020,-0.30786,-0.35669,0.26025
2015-11-19 16:00:09.041,0.00159,0.01843,0.25952
2015-11-19 16:00:09.063,0.48413,0.17908,-0.01501
2015-11-19 16:00:09.084,0.75439,0.15344,-0.22839
2015-11-19 16:00:09.105,0.71680,0.04480,-0.21875
2015-11-19 16:00:09.126,0.39526,-0.00891,0.03027
2015-11-19 16:00:09.147,0.13464,0.05249,0.11890
2015-11-19 16:00:09.168,-0.14136,0.09326,0.04980
2015-11-19 16:00:09.190,-0.14270,0.13013,0.03467
2015-11-19 16:00:09.232,0.27588,0.24353,0.00244
2015-11-19 16:00:09.273,-0.17981,-0.10144,-0.53296
2015-11-19 16:00:09.296,-0.39563,-0.79980,0.04797
