HEADER_TIME_STAMP,START_TIME,STOP_TIME,BATTERY_LEVEL,BATTERY_CHARGING
2015-10-16 11:00:37.485,2015-10-16 11:00:37.482,,99,NO
2015-10-16 11:01:58.789,2015-10-16 11:01:58.787,,99,NO
2015-10-16 11:02:37.810,2015-10-16 11:02:37.808,,99,NO
2015-10-16 11:03:37.464,2015-10-16 11:03:37.462,,99,NO
2015-10-16 11:04:37.459,2015-10-16 11:04:37.457,,99,NO
2015-10-16 11:06:20.866,2015-10-16 11:06:20.833,,99,NO
2015-10-16 11:07:37.803,2015-10-16 11:07:37.800,,99,NO
2015-10-16 11:08:37.490,2015-10-16 11:08:37.488,,99,NO
2015-10-16 11:09:37.464,2015-10-16 11:09:37.462,,99,NO
2015-10-16 11:10:42.048,2015-10-16 11:10:42.046,,98,NO
2015-10-16 11:12:01.818,2015-10-16 11:12:01.816,,98,NO
2015-10-16 11:13:21.898,2015-10-16 11:13:21.893,,98,NO
2015-10-16 11:14:19.234,2015-10-16 11:14:19.227,,98,NO
2015-10-16 11:15:03.807,2015-10-16 11:15:03.799,,98,NO
2015-10-16 11:15:37.794,2015-10-16 11:15:37.792,,98,NO
2015-10-16 11:16:37.467,2015-10-16 11:16:37.465,,98,NO
2015-10-16 11:17:37.801,2015-10-16 11:17:37.799,,98,NO
2015-10-16 11:18:37.811,2015-10-16 11:18:37.809,,98,NO
2015-10-16 11:19:37.477,2015-10-16 11:19:37.474,,98,NO
2015-10-16 11:20:37.801,2015-10-16 11:20:37.799,,98,NO
2015-10-16 11:21:48.047,2015-10-16 11:21:48.045,,98,NO
2015-10-16 11:22:37.809,2015-10-16 11:22:37.807,,98,NO
2015-10-16 11:23:58.692,2015-10-16 11:23:58.690,,98,NO
2015-10-16 11:24:37.470,2015-10-16 11:24:37.468,,98,NO
2015-10-16 11:25:37.471,2015-10-16 11:25:37.469,,98,NO
2015-10-16 11:26:37.473,2015-10-16 11:26:37.471,,98,NO
2015-10-16 11:28:19.928,2015-10-16 11:28:19.925,,98,NO
2015-10-16 11:29:37.459,2015-10-16 11:29:37.457,,98,NO
2015-10-16 11:30:37.511,2015-10-16 11:30:37.499,,98,NO
2015-10-16 11:31:39.701,2015-10-16 11:31:39.699,,98,NO
2015-10-16 11:32:41.299,2015-10-16 11:32:41.296,,98,NO
2015-10-16 11:33:51.311,2015-10-16 11:33:51.307,,98,NO
2015-10-16 11:34:37.809,2015-10-16 11:34:37.807,,98,NO
2015-10-16 11:35:37.825,2015-10-16 11:35:37.823,,98,NO
2015-10-16 11:37:03.822,2015-10-16 11:37:03.820,,98,NO
2015-10-16 11:37:37.457,2015-10-16 11:37:37.455,,98,NO
2015-10-16 11:38:37.810,2015-10-16 11:38:37.808,,98,NO
2015-10-16 11:39:37.485,2015-10-16 11:39:37.483,,98,NO
2015-10-16 11:40:37.959,2015-10-16 11:40:37.956,,98,NO
2015-10-16 11:41:37.877,2015-10-16 11:41:37.875,,98,NO
2015-10-16 11:42:37.471,2015-10-16 11:42:37.468,,98,NO
2015-10-16 11:43:37.909,2015-10-16 11:43:37.908,,98,NO
2015-10-16 11:44:37.464,2015-10-16 11:44:37.462,,98,NO
2015-10-16 11:45:37.497,2015-10-16 11:45:37.495,,98,NO
2015-10-16 11:46:50.495,2015-10-16 11:46:50.493,,97,NO
2015-10-16 11:47:37.481,2015-10-16 11:47:37.479,,97,NO
2015-10-16 11:48:37.467,2015-10-16 11:48:37.465,,97,NO
2015-10-16 11:49:37.468,2015-10-16 11:49:37.466,,97,NO
2015-10-16 11:51:12.080,2015-10-16 11:51:12.078,,97,NO
2015-10-16 11:51:37.464,2015-10-16 11:51:37.461,,97,NO
2015-10-16 11:52:37.462,2015-10-16 11:52:37.460,,97,NO
2015-10-16 11:53:37.467,2015-10-16 11:53:37.465,,97,NO
2015-10-16 11:54:37.471,2015-10-16 11:54:37.466,,97,NO
2015-10-16 11:55:37.477,2015-10-16 11:55:37.476,,97,NO
2015-10-16 11:56:37.469,2015-10-16 11:56:37.467,,97,NO
2015-10-16 11:57:37.469,2015-10-16 11:57:37.467,,97,NO
2015-10-16 11:58:37.469,2015-10-16 11:58:37.467,,97,NO
2015-10-16 11:59:58.679,2015-10-16 11:59:58.677,,97,NO
