HEADER_TIME_STAMP,MAGNITUDE,SAMPLE_COUNTS
2015-10-16 11:10:31.848,1357,33
2015-10-16 11:11:10.214,1797,33
2015-10-16 11:11:11.186,1735,33
2015-10-16 11:11:12.187,1451,32
2015-10-16 11:11:13.199,1541,33
2015-10-16 11:11:14.201,1758,33
2015-10-16 11:11:15.187,1974,34
2015-10-16 11:11:16.182,1929,31
2015-10-16 11:11:17.184,2140,33
2015-10-16 11:11:18.188,1749,34
2015-10-16 11:11:19.185,1898,31
2015-10-16 11:11:20.183,1531,34
2015-10-16 11:11:21.211,1549,33
2015-10-16 11:11:22.186,1847,30
2015-10-16 11:11:23.205,1436,34
2015-10-16 11:11:24.189,2133,30
2015-10-16 11:11:25.189,2094,32
2015-10-16 11:11:26.206,1762,33
2015-10-16 11:11:27.189,1778,32
2015-10-16 11:11:28.187,1459,34
2015-10-16 11:11:29.189,1586,33
2015-10-16 11:12:47.403,1270,32
2015-10-16 11:12:48.384,2264,33
2015-10-16 11:12:49.384,1918,34
2015-10-16 11:12:50.402,2118,34
2015-10-16 11:12:51.387,2604,31
2015-10-16 11:12:52.392,2255,34
2015-10-16 11:12:53.389,1882,32
2015-10-16 11:12:54.396,1738,34
2015-10-16 11:12:55.409,1691,34
2015-10-16 11:12:56.393,1530,31
2015-10-16 11:12:57.401,2157,33
2015-10-16 11:12:58.399,1845,31
2015-10-16 11:12:59.396,2389,33
2015-10-16 11:13:00.409,2091,33
2015-10-16 11:13:01.411,2164,31
2015-10-16 11:13:02.417,2323,34
2015-10-16 11:13:03.399,2139,31
2015-10-16 11:13:04.399,1779,34
2015-10-16 11:13:05.400,1285,32
2015-10-16 11:13:06.423,1865,33
2015-10-16 11:13:10.488,2220,34
2015-10-16 11:13:11.484,2011,33
2015-10-16 11:13:12.634,1930,31
2015-10-16 11:13:13.493,2000,34
2015-10-16 11:13:14.494,1853,34
2015-10-16 11:13:15.476,1537,33
2015-10-16 11:13:16.484,1410,33
2015-10-16 11:13:17.477,1736,33
2015-10-16 11:13:18.476,1703,33
2015-10-16 11:13:19.480,1909,33
2015-10-16 11:13:20.481,1960,33
2015-10-16 11:13:21.479,2021,32
2015-10-16 11:13:22.481,2141,32
2015-10-16 11:13:23.483,1955,33
2015-10-16 11:13:24.483,1818,32
2015-10-16 11:13:25.484,1615,32
2015-10-16 11:13:26.490,1923,31
2015-10-16 11:13:27.490,2064,33
2015-10-16 11:13:28.511,2307,33
2015-10-16 11:13:29.485,1964,29
2015-10-16 11:14:10.201,1584,33
2015-10-16 11:14:11.213,1873,34
2015-10-16 11:14:12.202,1636,33
2015-10-16 11:14:13.184,2235,33
2015-10-16 11:14:14.196,2049,32
2015-10-16 11:14:15.201,2068,33
2015-10-16 11:14:16.187,2275,34
2015-10-16 11:14:17.208,2016,33
2015-10-16 11:14:18.189,1931,32
2015-10-16 11:14:19.190,1437,33
2015-10-16 11:14:20.189,1486,32
2015-10-16 11:14:21.190,1620,33
2015-10-16 11:14:22.192,1908,32
2015-10-16 11:14:23.192,2040,32
2015-10-16 11:14:24.198,1959,32
2015-10-16 11:14:25.196,2150,32
2015-10-16 11:14:26.202,2008,34
2015-10-16 11:14:27.195,1885,31
2015-10-16 11:14:28.202,1240,34
2015-10-16 11:14:29.214,1020,32
2015-10-16 11:15:10.829,26,34
2015-10-16 11:15:11.810,27,32
2015-10-16 11:15:13.024,16,34
2015-10-16 11:15:13.837,20,33
2015-10-16 11:15:14.816,43,33
2015-10-16 11:15:15.815,83,32
2015-10-16 11:15:16.828,45,34
2015-10-16 11:15:17.827,57,33
2015-10-16 11:15:18.825,81,33
2015-10-16 11:15:19.819,93,32
2015-10-16 11:15:20.830,127,34
2015-10-16 11:15:21.823,159,32
2015-10-16 11:15:22.845,283,33
2015-10-16 11:15:23.823,893,32
2015-10-16 11:15:24.833,505,32
2015-10-16 11:15:25.809,851,33
2015-10-16 11:15:26.827,2181,33
2015-10-16 11:15:27.816,1481,31
2015-10-16 11:15:28.810,875,32
2015-10-16 11:15:29.812,925,34
2015-10-16 11:16:28.455,706,34
2015-10-16 11:16:29.454,198,33
2015-10-16 11:16:30.449,574,32
2015-10-16 11:16:31.451,454,34
2015-10-16 11:16:32.454,502,33
2015-10-16 11:16:33.454,262,30
2015-10-16 11:16:34.463,658,32
2015-10-16 11:16:35.456,645,31
2015-10-16 11:16:36.458,586,34
2015-10-16 11:16:37.471,106,32
2015-10-16 11:16:38.460,278,32
2015-10-16 11:16:39.461,502,34
2015-10-16 11:16:40.463,342,32
2015-10-16 11:16:41.482,632,35
2015-10-16 11:16:42.482,168,33
2015-10-16 11:16:43.465,230,33
2015-10-16 11:16:44.473,571,33
2015-10-16 11:16:45.455,181,31
2015-10-16 11:16:46.465,718,35
2015-10-16 11:16:47.457,215,32
2015-10-16 11:17:13.403,44,33
2015-10-16 11:17:14.389,60,32
2015-10-16 11:17:15.416,140,34
2015-10-16 11:17:16.481,452,34
2015-10-16 11:17:17.396,1076,31
2015-10-16 11:17:18.422,1164,34
2015-10-16 11:17:19.396,292,28
2015-10-16 11:17:20.399,191,33
2015-10-16 11:17:21.393,222,32
2015-10-16 11:17:22.403,189,33
2015-10-16 11:17:23.398,387,34
2015-10-16 11:17:24.395,274,33
2015-10-16 11:17:25.401,229,33
2015-10-16 11:17:26.422,206,34
2015-10-16 11:17:27.405,657,33
2015-10-16 11:17:28.406,477,33
2015-10-16 11:17:29.409,717,33
2015-10-16 11:17:30.407,1052,31
2015-10-16 11:17:31.415,515,34
2015-10-16 11:17:32.408,592,34
2015-10-16 11:18:36.151,216,33
2015-10-16 11:18:37.158,54,34
2015-10-16 11:18:38.156,26,32
2015-10-16 11:18:39.166,18,33
2015-10-16 11:18:40.177,18,33
2015-10-16 11:18:41.177,44,33
2015-10-16 11:18:42.166,21,32
2015-10-16 11:18:43.172,27,32
2015-10-16 11:18:44.162,31,32
2015-10-16 11:18:45.162,41,32
2015-10-16 11:18:46.160,20,33
2015-10-16 11:18:47.163,26,33
2015-10-16 11:18:48.163,25,32
2015-10-16 11:18:49.180,28,33
2015-10-16 11:18:50.180,18,33
2015-10-16 11:18:51.176,24,33
2015-10-16 11:18:52.150,30,30
2015-10-16 11:18:53.176,33,34
2015-10-16 11:18:54.182,33,32
2015-10-16 11:18:55.170,29,32
2015-10-16 11:19:12.421,991,34
2015-10-16 11:19:13.261,1267,33
2015-10-16 11:19:14.278,1720,33
2015-10-16 11:19:15.261,547,32
2015-10-16 11:19:16.262,1012,34
2015-10-16 11:19:17.264,408,33
2015-10-16 11:19:18.278,384,34
2015-10-16 11:19:19.267,339,33
2015-10-16 11:19:20.267,682,32
2015-10-16 11:19:21.281,1066,33
2015-10-16 11:19:22.277,490,32
2015-10-16 11:19:23.270,679,31
2015-10-16 11:19:24.273,937,32
2015-10-16 11:19:25.279,1425,34
2015-10-16 11:19:26.278,292,32
2015-10-16 11:19:27.299,1212,34
2015-10-16 11:19:28.299,818,32
2015-10-16 11:19:29.264,1108,32
2015-10-16 11:19:30.257,1205,32
2015-10-16 11:19:31.258,2254,32
2015-10-16 11:20:39.360,214,33
2015-10-16 11:20:40.368,653,34
2015-10-16 11:20:41.371,198,32
2015-10-16 11:20:42.372,98,34
2015-10-16 11:20:43.363,313,33
2015-10-16 11:20:44.371,1030,33
2015-10-16 11:20:45.364,649,33
2015-10-16 11:20:46.371,465,34
2015-10-16 11:20:47.365,121,33
2015-10-16 11:20:48.366,764,31
2015-10-16 11:20:49.367,207,33
2015-10-16 11:20:50.367,386,33
2015-10-16 11:20:51.368,618,34
2015-10-16 11:20:52.387,421,34
2015-10-16 11:20:53.381,536,33
2015-10-16 11:20:54.629,715,33
2015-10-16 11:20:55.370,528,32
2015-10-16 11:20:56.379,544,33
2015-10-16 11:20:57.372,500,31
2015-10-16 11:20:58.380,488,34
2015-10-16 11:21:14.351,396,45
2015-10-16 11:21:15.216,529,17
2015-10-16 11:21:16.627,615,34
2015-10-16 11:21:17.130,460,27
2015-10-16 11:21:18.526,1708,34
2015-10-16 11:21:19.735,1804,29
2015-10-16 11:21:20.131,1481,28
2015-10-16 11:21:21.271,536,45
2015-10-16 11:21:22.139,381,14
2015-10-16 11:21:23.132,623,33
2015-10-16 11:21:24.217,564,38
2015-10-16 11:21:25.133,755,18
2015-10-16 11:21:26.140,650,34
2015-10-16 11:21:27.134,640,32
2015-10-16 11:21:28.134,703,34
2015-10-16 11:21:29.144,488,33
2015-10-16 11:21:30.157,561,33
2015-10-16 11:21:31.137,642,32
2015-10-16 11:21:32.136,460,33
2015-10-16 11:21:33.206,230,34
2015-10-16 11:22:25.306,732,32
2015-10-16 11:22:26.312,934,34
2015-10-16 11:22:27.826,1145,30
2015-10-16 11:22:28.868,352,26
2015-10-16 11:22:29.540,677,29
2015-10-16 11:22:30.309,949,32
2015-10-16 11:22:31.318,838,33
2015-10-16 11:22:32.309,988,32
2015-10-16 11:22:33.309,1087,34
2015-10-16 11:22:34.309,743,31
2015-10-16 11:22:35.310,1263,34
2015-10-16 11:22:36.526,671,33
2015-10-16 11:22:37.324,659,32
2015-10-16 11:22:38.682,452,30
2015-10-16 11:22:39.810,421,54
2015-10-16 11:22:40.313,0,0
2015-10-16 11:22:41.407,445,49
2015-10-16 11:22:42.525,756,6
2015-10-16 11:22:43.315,812,31
2015-10-16 11:22:44.315,332,32
2015-10-16 11:23:35.403,437,34
2015-10-16 11:23:36.398,477,32
2015-10-16 11:23:37.399,543,34
2015-10-16 11:23:38.412,477,33
2015-10-16 11:23:39.512,373,32
2015-10-16 11:23:40.405,436,34
2015-10-16 11:23:41.421,389,34
2015-10-16 11:23:42.417,348,32
2015-10-16 11:23:43.411,476,32
2015-10-16 11:23:44.403,376,31
2015-10-16 11:23:45.404,360,34
2015-10-16 11:23:46.417,348,33
2015-10-16 11:23:47.422,383,34
2015-10-16 11:23:48.404,444,31
2015-10-16 11:23:49.424,584,32
2015-10-16 11:23:50.424,152,33
2015-10-16 11:23:51.408,117,32
2015-10-16 11:23:52.414,229,35
2015-10-16 11:23:53.408,547,33
2015-10-16 11:23:54.409,606,34
2015-10-16 11:24:18.779,473,33
2015-10-16 11:24:19.794,554,35
2015-10-16 11:24:20.799,601,31
2015-10-16 11:24:21.795,530,34
2015-10-16 11:24:22.782,845,31
2015-10-16 11:24:23.793,509,34
2015-10-16 11:24:24.789,471,33
2015-10-16 11:24:25.803,548,32
2015-10-16 11:24:26.785,539,32
2015-10-16 11:24:27.804,467,34
2015-10-16 11:24:28.789,1169,32
2015-10-16 11:24:29.805,624,33
2015-10-16 11:24:30.802,722,31
2015-10-16 11:24:31.788,688,32
2015-10-16 11:24:32.801,628,32
2015-10-16 11:24:33.789,807,33
2015-10-16 11:24:34.788,551,32
2015-10-16 11:24:35.795,681,33
2015-10-16 11:24:36.790,1198,32
2015-10-16 11:24:37.794,710,34
2015-10-16 11:25:36.542,642,34
2015-10-16 11:25:37.538,329,33
2015-10-16 11:25:38.543,535,32
2015-10-16 11:25:39.542,234,33
2015-10-16 11:25:40.539,348,31
2015-10-16 11:25:41.550,1188,34
2015-10-16 11:25:42.563,471,34
2015-10-16 11:25:43.554,537,33
2015-10-16 11:25:44.540,404,31
2015-10-16 11:25:45.562,448,34
2015-10-16 11:25:46.542,643,32
2015-10-16 11:25:47.543,1450,32
2015-10-16 11:25:48.559,1090,34
2015-10-16 11:25:49.543,661,32
2015-10-16 11:25:50.562,289,34
2015-10-16 11:25:51.548,622,32
2015-10-16 11:25:52.546,833,32
2015-10-16 11:25:53.551,1453,32
2015-10-16 11:25:54.548,739,34
2015-10-16 11:25:55.549,463,31
2015-10-16 11:26:12.836,780,33
2015-10-16 11:26:13.620,423,29
2015-10-16 11:26:14.623,1387,33
2015-10-16 11:26:15.621,2510,33
2015-10-16 11:26:16.623,1893,34
2015-10-16 11:26:17.623,448,33
2015-10-16 11:26:19.243,431,34
2015-10-16 11:26:19.682,776,29
2015-10-16 11:26:20.623,615,32
2015-10-16 11:26:21.626,426,33
2015-10-16 11:26:22.718,387,36
2015-10-16 11:26:23.705,489,28
2015-10-16 11:26:24.624,3120,34
2015-10-16 11:26:25.660,1774,34
2015-10-16 11:26:27.046,515,33
2015-10-16 11:26:27.632,190,29
2015-10-16 11:26:28.626,507,32
2015-10-16 11:26:32.681,407,106
2015-10-16 11:26:32.701,0,0
2015-10-16 11:26:32.715,0,0
2015-10-16 11:27:17.615,343,32
2015-10-16 11:27:18.615,444,33
2015-10-16 11:27:19.616,625,32
2015-10-16 11:27:20.615,654,34
2015-10-16 11:27:21.615,439,33
2015-10-16 11:27:22.622,463,34
2015-10-16 11:27:23.619,1479,32
2015-10-16 11:27:24.615,1059,33
2015-10-16 11:27:25.615,536,34
2015-10-16 11:27:26.615,1471,33
2015-10-16 11:27:27.622,487,34
2015-10-16 11:27:28.616,194,32
2015-10-16 11:27:29.616,659,33
2015-10-16 11:27:30.623,394,34
2015-10-16 11:27:31.618,712,32
2015-10-16 11:27:32.616,698,33
2015-10-16 11:27:33.616,1002,33
2015-10-16 11:27:34.624,3466,34
2015-10-16 11:27:35.616,2480,32
2015-10-16 11:27:36.616,583,34
2015-10-16 11:28:34.883,2129,33
2015-10-16 11:28:35.973,2085,37
2015-10-16 11:28:37.104,1957,26
2015-10-16 11:28:37.836,2131,32
2015-10-16 11:28:38.838,1624,33
2015-10-16 11:28:39.831,985,32
2015-10-16 11:28:40.823,1150,32
2015-10-16 11:28:41.823,1117,34
2015-10-16 11:28:42.847,683,34
2015-10-16 11:28:43.830,954,32
2015-10-16 11:28:44.828,883,33
2015-10-16 11:28:45.829,1423,32
2015-10-16 11:28:46.829,1254,33
2015-10-16 11:28:47.832,1378,33
2015-10-16 11:28:48.825,999,32
2015-10-16 11:28:49.825,1609,34
2015-10-16 11:28:50.834,1982,34
2015-10-16 11:28:51.823,1036,32
2015-10-16 11:28:52.823,500,34
2015-10-16 11:28:53.823,235,32
2015-10-16 11:29:36.843,1778,33
2015-10-16 11:29:37.772,1760,34
2015-10-16 11:29:38.761,1476,32
2015-10-16 11:29:39.761,2109,33
2015-10-16 11:29:40.800,1904,33
2015-10-16 11:29:41.761,2257,33
2015-10-16 11:29:42.761,2213,33
2015-10-16 11:29:43.782,1943,34
2015-10-16 11:29:44.761,1718,32
2015-10-16 11:29:45.761,1219,33
2015-10-16 11:29:46.768,912,34
2015-10-16 11:29:47.767,1177,33
2015-10-16 11:29:48.767,1502,33
2015-10-16 11:29:49.761,623,32
2015-10-16 11:29:50.770,434,34
2015-10-16 11:29:51.762,344,33
2015-10-16 11:29:52.762,41,33
2015-10-16 11:29:53.850,72,33
2015-10-16 11:29:54.762,360,33
2015-10-16 11:29:55.768,117,34
2015-10-16 11:30:10.309,74,33
2015-10-16 11:30:11.315,202,34
2015-10-16 11:30:12.314,1101,33
2015-10-16 11:30:13.310,364,32
2015-10-16 11:30:14.312,315,34
2015-10-16 11:30:15.331,164,33
2015-10-16 11:30:16.310,281,32
2015-10-16 11:30:17.310,239,34
2015-10-16 11:30:18.311,305,33
2015-10-16 11:30:19.311,841,32
2015-10-16 11:30:20.309,871,34
2015-10-16 11:30:21.414,1750,32
2015-10-16 11:30:22.324,1648,33
2015-10-16 11:30:23.312,1902,33
2015-10-16 11:30:24.310,2328,33
2015-10-16 11:30:25.310,1601,33
2015-10-16 11:30:26.310,2036,33
2015-10-16 11:30:27.318,2028,34
2015-10-16 11:30:28.311,1891,32
2015-10-16 11:30:29.310,1421,34
2015-10-16 11:31:39.953,2133,33
2015-10-16 11:31:40.949,1857,33
2015-10-16 11:31:41.956,2237,34
2015-10-16 11:31:42.953,2259,33
2015-10-16 11:31:43.948,1354,33
2015-10-16 11:31:44.955,1243,34
2015-10-16 11:31:45.948,1008,32
2015-10-16 11:31:46.948,438,34
2015-10-16 11:31:47.956,307,34
2015-10-16 11:31:48.958,600,32
2015-10-16 11:31:49.949,507,33
2015-10-16 11:31:50.949,534,32
2015-10-16 11:31:51.949,751,34
2015-10-16 11:31:52.950,649,33
2015-10-16 11:31:53.950,1109,33
2015-10-16 11:31:54.955,1147,34
2015-10-16 11:31:55.950,765,32
2015-10-16 11:31:56.950,694,33
2015-10-16 11:31:57.951,998,34
2015-10-16 11:31:58.950,560,33
2015-10-16 11:32:36.790,401,32
2015-10-16 11:32:37.790,418,33
2015-10-16 11:32:38.791,592,32
2015-10-16 11:32:40.037,726,33
2015-10-16 11:32:40.809,648,33
2015-10-16 11:32:41.791,586,32
2015-10-16 11:32:42.794,508,34
2015-10-16 11:32:43.864,344,33
2015-10-16 11:32:44.791,400,32
2015-10-16 11:32:45.801,821,34
2015-10-16 11:32:46.805,782,32
2015-10-16 11:32:47.796,585,31
2015-10-16 11:32:48.806,744,33
2015-10-16 11:32:49.809,789,32
2015-10-16 11:32:50.794,398,32
2015-10-16 11:32:51.798,516,33
2015-10-16 11:32:52.802,839,34
2015-10-16 11:32:53.795,914,32
2015-10-16 11:32:54.799,910,32
2015-10-16 11:32:55.798,839,32
2015-10-16 11:33:12.987,793,33
2015-10-16 11:33:13.998,884,35
2015-10-16 11:33:14.988,596,32
2015-10-16 11:33:16.013,216,34
2015-10-16 11:33:17.016,361,31
2015-10-16 11:33:17.992,142,32
2015-10-16 11:33:19.013,75,34
2015-10-16 11:33:19.995,131,31
2015-10-16 11:33:20.991,71,35
2015-10-16 11:33:21.999,49,33
2015-10-16 11:33:22.997,61,33
2015-10-16 11:33:24.012,85,33
2015-10-16 11:33:24.998,87,32
2015-10-16 11:33:25.993,45,32
2015-10-16 11:33:26.998,52,34
2015-10-16 11:33:27.992,69,33
2015-10-16 11:33:28.996,171,32
2015-10-16 11:33:29.993,74,33
2015-10-16 11:33:30.995,230,33
2015-10-16 11:33:31.991,393,32
2015-10-16 11:34:13.276,454,33
2015-10-16 11:34:14.278,120,33
2015-10-16 11:34:15.281,412,33
2015-10-16 11:34:16.286,567,33
2015-10-16 11:34:17.294,1465,30
2015-10-16 11:34:18.281,1280,34
2015-10-16 11:34:19.279,1374,33
2015-10-16 11:34:20.296,416,35
2015-10-16 11:34:21.278,266,30
2015-10-16 11:34:22.295,323,34
2015-10-16 11:34:23.295,774,32
2015-10-16 11:34:24.282,1507,33
2015-10-16 11:34:25.286,1326,32
2015-10-16 11:34:26.302,1136,33
2015-10-16 11:34:27.297,1490,32
2015-10-16 11:34:28.304,1924,33
2015-10-16 11:34:29.282,695,31
