2015-11-02 15:25:07.565,0.85599995,-0.152,0.62799996
2015-11-02 15:25:07.586,0.84,-0.16399999,0.604
2015-11-02 15:25:07.625,0.812,-0.16399999,0.56799996
2015-11-02 15:25:07.646,0.85199994,-0.176,0.564
2015-11-02 15:25:07.685,0.85999995,-0.176,0.588
2015-11-02 15:25:07.725,0.87999994,-0.16399999,0.608
2015-11-02 15:25:07.785,0.784,-0.15999998,0.58
2015-11-02 15:25:07.845,0.85199994,-0.15599999,0.56799996
2015-11-02 15:25:07.905,0.9,-0.144,0.612
2015-11-02 15:25:07.965,0.77199996,-0.14,0.592
2015-11-02 15:25:08.025,0.904,-0.152,0.604
2015-11-02 15:25:08.085,0.95199996,-0.17199999,0.59999996
2015-11-02 15:25:08.145,0.81999993,-0.19999999,0.616
2015-11-02 15:25:08.205,0.728,-0.176,0.58
2015-11-02 15:25:08.265,0.844,-0.15999998,0.57199997
2015-11-02 15:25:08.325,0.89599997,-0.12,0.556
2015-11-02 15:25:08.386,0.8679999,-0.148,0.57199997
2015-11-02 15:25:08.445,0.87999994,-0.15599999,0.584
2015-11-02 15:25:08.485,0.908,-0.148,0.59599996
2015-11-02 15:25:08.545,0.8719999,-0.12,0.608
2015-11-02 15:25:08.606,0.832,-0.14,0.592
2015-11-02 15:25:08.665,0.80799997,-0.06,0.5
2015-11-02 15:25:08.705,0.91999996,-0.067999996,0.556
2015-11-02 15:25:08.765,0.944,-0.144,0.62799996
2015-11-02 15:25:08.825,0.792,-0.184,0.6399999
2015-11-02 15:25:08.885,0.788,-0.21599999,0.59599996
2015-11-02 15:25:08.945,0.8159999,-0.31199998,0.548
2015-11-02 15:25:09.005,0.91199994,-0.15599999,0.564
2015-11-02 15:25:09.046,0.96,-0.06,0.63199997
2015-11-02 15:25:09.085,0.8719999,-0.067999996,0.616
2015-11-02 15:25:09.125,0.77199996,-0.17199999,0.552
2015-11-02 15:25:09.185,0.87999994,-0.17999999,0.592
2015-11-02 15:25:09.245,0.81999993,-0.111999996,0.584
2015-11-02 15:25:09.305,0.736,-0.07999999,0.536
2015-11-02 15:25:09.346,0.8719999,-0.144,0.51199996
2015-11-02 15:25:09.386,0.948,-0.132,0.52
2015-11-02 15:25:09.445,0.95199996,-0.07999999,0.56799996
2015-11-02 15:25:09.485,0.964,-0.063999996,0.564
2015-11-02 15:25:09.546,0.85199994,-0.15999998,0.552
2015-11-02 15:25:09.605,0.84,-0.144,0.532
2015-11-02 15:25:09.646,0.91599995,-0.17199999,0.53999996
2015-11-02 15:25:09.705,0.884,-0.13599999,0.54399997
2015-11-02 15:25:09.745,0.86399996,-0.148,0.532
2015-11-02 15:25:09.805,0.93599993,-0.16399999,0.564
2015-11-02 15:25:09.865,0.904,-0.15599999,0.5239999
2015-11-02 15:25:09.925,0.81999993,-0.16399999,0.48799998
2015-11-02 15:25:09.985,0.848,-0.188,0.516
2015-11-02 15:25:10.045,0.83599997,-0.212,0.536
2015-11-02 15:25:10.105,0.9919999,-0.20399998,0.556
2015-11-02 15:25:10.165,0.95199996,-0.22399999,0.636
2015-11-02 15:25:10.206,0.89599997,-0.176,0.604
2015-11-02 15:25:10.246,0.848,-0.26,0.56
2015-11-02 15:25:10.305,0.784,-0.20399998,0.48399997
