HEADER_TIME_STAMP,START_TIME,STOP_TIME,SWITCH_TO_NETWORK,DATA_USAGE_APP,DATA_USAGE_TOTAL
2015-11-02 16:32:54.328,2015-11-02 16:32:54.311,,Wifi,0,0
