HEADER_TIME_STAMP,X_ACCELATION_METERS_PER_SECOND_SQUARED,Y_ACCELATION_METERS_PER_SECOND_SQUARED,Z_ACCELATION_METERS_PER_SECOND_SQUARED
2015-09-24 14:33:15.633,0.027999999,0.552,0.85199994
2015-09-24 14:33:15.673,0.027999999,0.56,0.85199994
2015-09-24 14:33:15.734,0.031999998,0.548,0.848
2015-09-24 14:33:15.794,0.027999999,0.564,0.81999993
2015-09-24 14:33:15.814,0.027999999,0.556,0.812
2015-09-24 14:33:15.854,0.036,0.56799996,0.84
2015-09-24 14:33:15.894,0.027999999,0.556,0.888
2015-09-24 14:33:15.953,0.031999998,0.56799996,0.91599995
2015-09-24 14:33:15.975,0.023999998,0.556,0.904
2015-09-24 14:33:16.014,0.019999998,0.54399997,0.888
2015-09-24 14:33:16.054,0.036,0.556,0.84
2015-09-24 14:33:16.114,0.039999995,0.56,0.784
2015-09-24 14:33:16.153,0.023999998,0.56799996,0.752
2015-09-24 14:33:16.214,0.015999999,0.588,0.78
2015-09-24 14:33:16.274,0.023999998,0.604,0.79999995
2015-09-24 14:33:16.294,0.023999998,0.592,0.812
2015-09-24 14:33:16.334,0.007999999,0.62,0.792
2015-09-24 14:33:16.354,-0.0,0.616,0.79999995
2015-09-24 14:33:16.394,0.007999999,0.62,0.84
2015-09-24 14:33:16.433,-0.0,0.672,0.85599995
2015-09-24 14:33:16.494,-0.12799999,0.77199996,0.888
2015-09-24 14:33:16.553,-0.268,0.8759999,0.9319999
2015-09-24 14:33:16.594,-0.16399999,0.788,0.812
2015-09-24 14:33:16.634,-0.0,0.6959999,0.6959999
2015-09-24 14:33:16.674,0.063999996,0.65599996,0.612
2015-09-24 14:33:16.716,0.11599999,0.612,0.6679999
2015-09-24 14:33:16.754,0.29999998,0.584,0.65599996
2015-09-24 14:33:16.793,0.21999998,0.62,0.532
2015-09-24 14:33:16.854,0.15999998,0.6679999,0.672
2015-09-24 14:33:16.940,0.152,0.68399996,0.704
2015-09-24 14:33:16.985,0.17199999,0.692,0.6959999
2015-09-24 14:33:16.994,0.184,0.708,0.664
2015-09-24 14:33:17.014,0.16399999,0.73999995,0.6679999
2015-09-24 14:33:17.054,0.11599999,0.76799995,0.608
2015-09-24 14:33:17.094,0.12,0.79599994,0.588
2015-09-24 14:33:17.154,0.152,0.8159999,0.65199995
2015-09-24 14:33:17.194,0.07999999,0.85599995,0.676
2015-09-24 14:33:17.253,0.015999999,0.81999993,0.7
2015-09-24 14:33:17.314,0.027999999,0.736,0.528
2015-09-24 14:33:17.373,0.023999998,0.724,0.516
2015-09-24 14:33:17.414,0.031999998,0.704,0.556
2015-09-24 14:33:17.473,0.055999998,0.708,0.52
2015-09-24 14:33:17.533,0.107999995,0.73999995,0.592
2015-09-24 14:33:17.603,0.17199999,0.79999995,0.65199995
2015-09-24 14:33:17.653,0.15599999,0.77599996,0.73999995
2015-09-24 14:33:17.695,0.15999998,0.74399996,0.736
2015-09-24 14:33:17.754,0.17999999,0.692,0.74799997
2015-09-24 14:33:17.797,0.208,0.68799996,0.73999995
2015-09-24 14:33:17.853,0.22399999,0.672,0.77199996
2015-09-24 14:33:17.902,0.24399999,0.676,0.74399996
2015-09-24 14:33:17.953,0.24799998,0.7,0.65199995
2015-09-24 14:33:17.994,0.24,0.708,0.6679999
2015-09-24 14:33:18.034,0.212,0.732,0.6959999
2015-09-24 14:33:18.073,0.19199999,0.728,0.71999997
2015-09-24 14:33:18.133,0.17999999,0.73999995,0.67999995
2015-09-24 14:33:18.195,0.12799999,0.792,0.62399995
2015-09-24 14:33:18.254,0.13599999,0.77199996,0.588
2015-09-24 14:33:18.294,0.12,0.77599996,0.56799996
2015-09-24 14:33:18.354,0.067999996,0.788,0.592
2015-09-24 14:33:18.397,0.047999997,0.792,0.62799996
2015-09-24 14:33:18.434,0.047999997,0.77599996,0.644
2015-09-24 14:33:18.473,0.047999997,0.77599996,0.65199995
2015-09-24 14:33:18.514,0.063999996,0.764,0.65999997
