HEADER_TIME_STAMP,X_ACCELATION_METERS_PER_SECOND_SQUARED,Y_ACCELATION_METERS_PER_SECOND_SQUARED,Z_ACCELATION_METERS_PER_SECOND_SQUARED
2015-09-24 14:00:24.649,-0.009765625,0.016052246,0.9906616
2015-09-24 14:00:24.682,-0.013671875,0.002380371,0.9891968
2015-09-24 14:00:24.728,-0.0087890625,0.018493652,0.993103
2015-09-24 14:00:24.737,-0.0087890625,0.012145996,0.99407953
2015-09-24 14:00:24.775,-0.013671875,0.00970459,0.99261475
2015-09-24 14:00:24.819,-0.009765625,0.0072631836,0.9891968
2015-09-24 14:00:24.852,-0.005859375,0.010681152,0.99407953
2015-09-24 14:00:24.892,-0.0107421875,0.008239746,0.98480225
2015-09-24 14:00:24.933,-0.0126953125,0.013122558,1.0004272
2015-09-24 14:00:24.992,-0.014648437,0.009216309,1.0009155
2015-09-24 14:00:25.052,-0.010253906,0.0072631836,0.9887085
2015-09-24 14:00:25.091,-0.014160156,0.014099121,1.0043335
2015-09-24 14:00:25.152,-0.009277344,0.006774903,0.9828491
2015-09-24 14:00:25.244,-0.0073242183,-0.0010375977,0.98187256
2015-09-24 14:00:25.252,-0.012207031,0.008239746,1.0014038
2015-09-24 14:00:25.271,-0.011230469,0.0053100586,1.0009155
2015-09-24 14:00:25.311,-9.765625E-4,0.00970459,0.9857788
2015-09-24 14:00:25.351,-0.0043945313,0.010192871,0.99652094
2015-09-24 14:00:25.390,-0.005859375,0.01361084,1.0023804
2015-09-24 14:00:25.431,-0.011230469,0.006774903,0.98773193
2015-09-24 14:00:25.450,-0.00390625,0.007751465,1.0028687
2015-09-24 14:00:25.471,-0.010253906,-0.0029907227,0.99652094
2015-09-24 14:00:25.511,-9.765625E-4,0.012634277,1.0057983
2015-09-24 14:00:25.550,-0.0034179688,0.0150756845,0.9994506
2015-09-24 14:00:25.611,-0.0126953125,0.00970459,0.9974975
2015-09-24 14:00:25.635,-0.013183593,0.006774903,0.9950561
2015-09-24 14:00:25.650,-0.00390625,0.0072631836,1.0097046
2015-09-24 14:00:25.762,-0.018554688,0.006774903,1.0429077
2015-09-24 14:00:25.772,-0.0034179688,0.008239746,0.97650146
2015-09-24 14:00:25.834,-0.00390625,0.009216309,0.9857788
2015-09-24 14:00:25.841,-0.014648437,-0.003967285,0.9955444
2015-09-24 14:00:25.955,-0.014648437,0.004333496,0.9804077
2015-09-24 14:00:25.961,0.0063476563,0.010681152,1.0028687
2015-09-24 14:00:26.015,-0.00390625,-0.0020141602,0.9882202
2015-09-24 14:00:26.069,-0.014160156,0.02142334,0.9828491
2015-09-24 14:00:26.109,-0.0063476563,0.014099121,0.9955444
2015-09-24 14:00:26.168,-0.0073242183,0.010192871,0.99652094
2015-09-24 14:00:26.189,-0.0087890625,0.018493652,0.993103
2015-09-24 14:00:26.228,-0.00390625,0.00579834,0.9950561
2015-09-24 14:00:26.288,-0.015625,0.004333496,0.99603266
2015-09-24 14:00:26.308,-0.008300781,0.011169434,0.9852905
2015-09-24 14:00:26.348,-0.0063476563,4.272461E-4,0.99847406
2015-09-24 14:00:26.368,-0.00390625,0.008728027,0.99847406
2015-09-24 14:00:26.388,-0.009277344,0.006286621,0.9784546
2015-09-24 14:00:26.428,-0.015625,0.0033569338,0.99603266
2015-09-24 14:00:26.468,-0.0073242183,0.011657715,0.9867554
2015-09-24 14:00:26.527,-0.01513672,-0.0010375977,1.0057983
2015-09-24 14:00:26.547,-0.009277344,0.008239746,1.0028687
2015-09-24 14:00:26.567,-0.0126953125,0.011169434,0.980896
2015-09-24 14:00:26.607,-0.0014648438,0.0028686523,1.0048218
2015-09-24 14:00:26.648,-0.005859375,0.011169434,0.9979858
2015-09-24 14:00:26.707,-0.00390625,0.0028686523,0.98431396
2015-09-24 14:00:26.727,-0.0048828125,-5.493164E-4,0.9955444
2015-09-24 14:00:26.767,-0.016113281,0.010192871,0.99017334
2015-09-24 14:00:26.827,-0.0107421875,0.012634277,0.9916382
2015-09-24 14:00:26.847,-0.008300781,0.015563965,0.9755249
2015-09-24 14:00:26.887,-0.011230469,0.006286621,0.9784546
2015-09-24 14:00:26.907,-0.0068359375,0.012145996,1.0072632
2015-09-24 14:00:26.947,-0.0073242183,0.0048217773,0.9755249
2015-09-24 14:00:26.986,-0.013671875,0.006286621,0.9852905
2015-09-24 14:00:27.026,-0.014648437,0.00579834,0.9813843
2015-09-24 14:00:27.066,-0.010253906,0.00970459,0.99017334
2015-09-24 14:00:27.106,-0.0126953125,0.008239746,0.9974975
2015-09-24 14:00:27.166,-0.009765625,0.004333496,0.9916382
