HEADER_TIME_STAMP,START_TIME,STOP_TIME,LABEL_NAME,LABEL_ID,RATING_TIME_STAMP,RATING_INTENSITY,RATING_CONFIDENCE
2015-10-16 10:26:25.134,2015-10-16 10:00:00.000,2015-10-16 10:07:49.000,Getting ready for something ,7D4B6257-10F3-436E-9BD4-F9C2153767B1,2015-10-16 10:26:25.124,,
2015-10-16 10:26:25.144,2015-10-16 10:07:49.000,2015-10-16 10:25:47.000,Putting around ,FFA9C6A2-2F0E-4E0F-A301-F777C123E9E6,2015-10-16 10:26:25.140,,
2015-10-16 10:26:25.153,2015-10-16 10:25:47.000,2015-10-16 10:59:59.999,Unlabelled ,03F9A375-C162-4B24-AB74-BF23CD07B358,2015-10-16 10:26:25.149,,
