HEADER_TIME_STAMP,X_ACCELATION_METERS_PER_SECOND_SQUARED,Y_ACCELATION_METERS_PER_SECOND_SQUARED,Z_ACCELATION_METERS_PER_SECOND_SQUARED
2015-10-16 10:00:00.030,-0.044921875,-1.0371094,-0.0859375
2015-10-16 10:00:00.111,-0.03515625,-0.9902344,-0.072265625
2015-10-16 10:00:00.131,0.001953125,-1.0664063,-0.048828125
2015-10-16 10:00:00.178,0.033203125,-1.03125,-0.07421875
2015-10-16 10:00:00.219,0.0546875,-1.0292969,-0.015625
2015-10-16 10:00:00.352,0.095703125,-1.0097656,-0.03515625
2015-10-16 10:00:00.362,0.0625,-1.0234375,-0.072265625
2015-10-16 10:00:00.370,0.078125,-1.0273438,-0.04296875
2015-10-16 10:00:00.445,-0.015625,-0.9941406,-0.10546874
2015-10-16 10:00:00.479,-0.04296875,-1.0195313,-0.103515625
2015-10-16 10:00:00.499,-0.02734375,-1.0546875,-0.09375
2015-10-16 10:00:00.538,0.033203125,-1.0175781,-0.044921875
2015-10-16 10:00:00.598,0.005859375,-1.0019531,-0.09765625
2015-10-16 10:00:00.658,-0.076171875,-1.0195313,-0.083984375
2015-10-16 10:00:00.718,0.43945313,-1.1074219,1.9707031
2015-10-16 10:00:00.779,-0.068359375,-0.9921875,0.056640625
2015-10-16 10:00:00.838,0.47851565,-1.1445313,-0.77734375
2015-10-16 10:00:00.899,-0.15820313,-0.9902344,0.25
2015-10-16 10:00:00.958,-0.13671875,-1.140625,-0.40820313
2015-10-16 10:00:01.018,-0.20898436,-0.8769531,-0.15039063
2015-10-16 10:00:01.078,0.091796875,-1.0351563,-0.4238281
2015-10-16 10:00:01.123,0.18359375,-1.2421875,-0.546875
2015-10-16 10:00:01.158,0.11718749,-1.0507813,-0.40234375
2015-10-16 10:00:01.198,0.08203125,-0.95898443,-0.4160156
2015-10-16 10:00:01.279,-0.23828126,-0.921875,-0.5058594
2015-10-16 10:00:01.557,0.025390625,-0.8925781,-0.21289064
2015-10-16 10:00:01.778,-0.009765625,-0.9863281,-0.6308594
2015-10-16 10:00:01.819,0.23828126,-1.3164063,-0.5234375
2015-10-16 10:00:01.878,-0.056640625,-1.078125,-0.33203125
2015-10-16 10:00:01.938,0.015625,-0.34375,-0.14453125
2015-10-16 10:00:01.998,-0.083984375,-1.328125,-0.06054688
2015-10-16 10:00:02.058,0.2265625,-0.85742193,-0.06640625
2015-10-16 10:00:02.119,-0.11914063,-1.1113281,-0.171875
2015-10-16 10:00:02.178,-0.0625,-0.93164057,-0.0703125
