HEADER_TIME_STAMP,X_ACCELERATION_METERS_PER_SECOND_SQUARED,Y_ACCELERATION_METERS_PER_SECOND_SQUARED,Z_ACCELERATION_METERS_PER_SECOND_SQUARED
2015-10-16 10:40:00.663,-0.484,1.18,-0.035
2015-10-16 10:40:00.675,-0.445,1.0,-0.055
2015-10-16 10:40:00.688,-0.379,0.871,-0.109
2015-10-16 10:40:00.700,-0.328,0.832,-0.117
2015-10-16 10:40:00.713,-0.293,0.941,-0.09
2015-10-16 10:40:00.725,-0.25,1.133,-0.031
2015-10-16 10:40:00.738,-0.313,1.227,0.012
2015-10-16 10:40:00.750,-0.262,1.254,0.066
2015-10-16 10:40:00.763,-0.273,1.012,-0.012
2015-10-16 10:40:00.775,-0.094,0.906,-0.07
2015-10-16 10:40:00.788,-0.043,0.844,-0.207
2015-10-16 10:40:00.800,0.199,0.988,-0.281
2015-10-16 10:40:00.813,0.324,1.18,-0.355
2015-10-16 10:40:00.825,0.313,1.313,-0.41
2015-10-16 10:40:00.838,0.246,1.223,-0.445
2015-10-16 10:40:00.850,0.219,1.0,-0.41
2015-10-16 10:40:00.863,0.18,0.766,-0.469
2015-10-16 10:40:00.875,0.238,0.77,-0.453
2015-10-16 10:40:00.888,0.234,0.734,-0.434
2015-10-16 10:40:00.900,0.129,0.781,-0.43
2015-10-16 10:40:00.913,-0.008,0.898,-0.371
2015-10-16 10:40:00.925,-0.156,0.91,-0.211
2015-10-16 10:40:00.938,-0.242,0.887,-0.078
2015-10-16 10:40:00.950,-0.297,0.984,-0.098
2015-10-16 10:40:00.963,-0.395,1.109,-0.176
2015-10-16 10:40:00.975,-0.508,1.027,-0.18
2015-10-16 10:40:00.988,-0.609,0.93,-0.105
2015-10-16 10:40:01.000,-0.742,0.766,0.0
2015-10-16 10:40:01.013,-0.934,0.496,0.039
2015-10-16 10:40:01.025,-1.051,0.359,0.082
2015-10-16 10:40:01.038,-1.004,0.371,0.137
2015-10-16 10:40:01.050,-0.844,0.633,0.113
2015-10-16 10:40:01.063,-0.617,0.852,0.109
2015-10-16 10:40:01.075,-0.508,0.852,0.07
2015-10-16 10:40:01.088,-0.43,0.836,0.027
2015-10-16 10:40:01.100,-0.281,0.809,0.0
2015-10-16 10:40:01.113,-0.121,0.844,-0.086
2015-10-16 10:40:01.125,0.012,0.934,-0.199
2015-10-16 10:40:01.138,0.129,1.016,-0.328
2015-10-16 10:40:01.150,0.281,1.117,-0.352
2015-10-16 10:40:01.163,0.43,1.133,-0.375
2015-10-16 10:40:01.175,0.438,1.133,-0.43
2015-10-16 10:40:01.188,0.426,1.148,-0.441
2015-10-16 10:40:01.200,0.43,1.148,-0.387
2015-10-16 10:40:01.213,0.387,1.086,-0.273
2015-10-16 10:40:01.225,0.227,0.949,-0.16
2015-10-16 10:40:01.238,0.109,0.902,-0.031
2015-10-16 10:40:01.250,0.078,0.984,0.102
2015-10-16 10:40:01.263,0.102,1.117,0.172
2015-10-16 10:40:01.275,0.16,1.227,0.168
2015-10-16 10:40:01.288,0.168,1.273,0.125
2015-10-16 10:40:01.300,0.164,1.234,0.078
2015-10-16 10:40:01.313,0.145,1.129,0.023
2015-10-16 10:40:01.325,0.113,1.016,-0.027
2015-10-16 10:40:01.338,0.105,0.945,-0.074
2015-10-16 10:40:01.350,0.086,0.895,-0.074
2015-10-16 10:40:01.363,0.035,0.836,-0.063
2015-10-16 10:40:01.375,-0.027,0.766,-0.039
2015-10-16 10:40:01.388,-0.098,0.664,0.012
2015-10-16 10:40:01.400,-0.137,0.625,0.086
2015-10-16 10:40:01.413,-0.164,0.609,0.121
2015-10-16 10:40:01.425,-0.184,0.609,0.121
2015-10-16 10:40:01.438,-0.188,0.684,0.059
2015-10-16 10:40:01.450,-0.137,0.895,-0.105
2015-10-16 10:40:01.463,-0.043,1.184,-0.305
2015-10-16 10:40:01.475,0.0,1.301,-0.402
2015-10-16 10:40:01.488,-0.008,1.16,-0.371
2015-10-16 10:40:01.500,-0.074,0.813,-0.254
2015-10-16 10:40:01.513,-0.121,0.457,-0.082
2015-10-16 10:40:01.525,-0.117,0.328,-0.047
2015-10-16 10:40:01.538,-0.121,0.516,-0.066
2015-10-16 10:40:01.550,-0.16,0.762,-0.129
2015-10-16 10:40:01.563,-0.234,0.926,-0.102
2015-10-16 10:40:01.575,-0.336,0.957,-0.082
2015-10-16 10:40:01.588,-0.426,0.91,-0.012
2015-10-16 10:40:01.600,-0.535,0.703,0.027
2015-10-16 10:40:01.613,-0.516,0.559,0.07
2015-10-16 10:40:01.625,-0.488,0.551,0.066
2015-10-16 10:40:01.638,-0.52,0.496,0.152
2015-10-16 10:40:01.650,-0.66,0.426,0.305
2015-10-16 10:40:01.663,-0.813,0.168,0.359
2015-10-16 10:40:01.675,-0.898,-0.016,0.359
2015-10-16 10:40:01.688,-0.906,0.039,0.391
2015-10-16 10:40:01.700,-0.902,0.133,0.371
2015-10-16 10:40:01.713,-0.871,0.238,0.348
2015-10-16 10:40:01.725,-0.863,0.332,0.352
2015-10-16 10:40:01.738,-0.926,0.375,0.332
2015-10-16 10:40:01.750,-0.953,0.48,0.344
2015-10-16 10:40:01.763,-1.074,0.578,0.383
2015-10-16 10:40:01.775,-1.164,0.602,0.363
2015-10-16 10:40:01.788,-1.082,0.484,0.371
2015-10-16 10:40:01.800,-1.016,0.363,0.395
2015-10-16 10:40:01.813,-1.008,0.262,0.387
2015-10-16 10:40:01.825,-1.047,0.289,0.363
2015-10-16 10:40:01.838,-1.094,0.316,0.348
2015-10-16 10:40:01.850,-1.094,0.324,0.363
2015-10-16 10:40:01.863,-1.063,0.293,0.387
2015-10-16 10:40:01.875,-1.129,0.375,0.367
2015-10-16 10:40:01.888,-1.145,0.359,0.355
2015-10-16 10:40:01.900,-1.113,0.32,0.383
2015-10-16 10:40:01.913,-1.121,0.313,0.383
2015-10-16 10:40:01.925,-1.09,0.309,0.383
2015-10-16 10:40:01.938,-1.113,0.398,0.383
2015-10-16 10:40:01.950,-1.148,0.441,0.328
2015-10-16 10:40:01.963,-1.125,0.285,0.402
2015-10-16 10:40:01.975,-1.133,0.277,0.418
2015-10-16 10:40:01.988,-1.129,0.289,0.379
2015-10-16 10:40:02.000,-1.098,0.289,0.391
2015-10-16 10:40:02.013,-1.094,0.254,0.379
2015-10-16 10:40:02.025,-1.082,0.207,0.371
2015-10-16 10:40:02.038,-1.082,0.172,0.367
2015-10-16 10:40:02.050,-1.055,0.137,0.371
2015-10-16 10:40:02.063,-1.02,0.109,0.375
2015-10-16 10:40:02.075,-1.008,0.113,0.371
2015-10-16 10:40:02.088,-0.996,0.117,0.352
2015-10-16 10:40:02.100,-0.973,0.137,0.324
2015-10-16 10:40:02.113,-0.945,0.145,0.305
2015-10-16 10:40:02.125,-0.922,0.152,0.289
2015-10-16 10:40:02.138,-0.898,0.168,0.273
2015-10-16 10:40:02.150,-0.895,0.176,0.266
2015-10-16 10:40:02.163,-0.902,0.172,0.266
2015-10-16 10:40:02.175,-0.891,0.18,0.258
2015-10-16 10:40:02.188,-0.891,0.184,0.254
2015-10-16 10:40:02.200,-0.891,0.191,0.254
2015-10-16 10:40:02.213,-0.891,0.195,0.246
2015-10-16 10:40:02.225,-0.898,0.199,0.23
2015-10-16 10:40:02.238,-0.902,0.203,0.227
2015-10-16 10:40:02.250,-0.906,0.211,0.227
2015-10-16 10:40:02.263,-0.918,0.207,0.215
2015-10-16 10:40:02.275,-0.938,0.203,0.219
2015-10-16 10:40:02.288,-0.953,0.191,0.215
2015-10-16 10:40:02.300,-0.953,0.184,0.215
2015-10-16 10:40:02.313,-0.945,0.18,0.211
2015-10-16 10:40:02.325,-0.945,0.18,0.203
2015-10-16 10:40:02.338,-0.945,0.18,0.203
2015-10-16 10:40:02.350,-0.945,0.184,0.188
2015-10-16 10:40:02.363,-0.941,0.184,0.184
2015-10-16 10:40:02.375,-0.941,0.188,0.188
2015-10-16 10:40:02.388,-0.941,0.184,0.191
2015-10-16 10:40:02.400,-0.949,0.176,0.191
2015-10-16 10:40:02.413,-0.949,0.168,0.195
2015-10-16 10:40:02.425,-0.941,0.164,0.199
2015-10-16 10:40:02.438,-0.938,0.156,0.195
2015-10-16 10:40:02.450,-0.93,0.156,0.184
2015-10-16 10:40:02.463,-0.918,0.156,0.188
2015-10-16 10:40:02.475,-0.922,0.156,0.18
2015-10-16 10:40:02.488,-0.922,0.168,0.18
2015-10-16 10:40:02.500,-0.914,0.176,0.172
2015-10-16 10:40:02.513,-0.918,0.18,0.168
2015-10-16 10:40:02.525,-0.922,0.164,0.172
2015-10-16 10:40:02.538,-0.918,0.152,0.184
2015-10-16 10:40:02.550,-0.914,0.141,0.188
2015-10-16 10:40:02.563,-0.914,0.141,0.191
2015-10-16 10:40:02.575,-0.91,0.141,0.188
2015-10-16 10:40:02.588,-0.906,0.148,0.188
2015-10-16 10:40:02.600,-0.91,0.145,0.191
2015-10-16 10:40:02.613,-0.91,0.145,0.195
2015-10-16 10:40:02.625,-0.91,0.145,0.188
2015-10-16 10:40:02.638,-0.898,0.148,0.191
2015-10-16 10:40:02.650,-0.895,0.145,0.199
2015-10-16 10:40:02.663,-0.898,0.141,0.207
2015-10-16 10:40:02.675,-0.906,0.148,0.211
2015-10-16 10:40:02.688,-0.914,0.152,0.223
2015-10-16 10:40:02.700,-0.918,0.148,0.219
2015-10-16 10:40:02.713,-0.914,0.152,0.215
2015-10-16 10:40:02.725,-0.91,0.152,0.215
2015-10-16 10:40:02.738,-0.91,0.152,0.227
2015-10-16 10:40:02.750,-0.914,0.152,0.234
2015-10-16 10:40:02.763,-0.922,0.152,0.238
2015-10-16 10:40:02.775,-0.93,0.16,0.234
2015-10-16 10:40:02.788,-0.93,0.164,0.238
2015-10-16 10:40:02.800,-0.926,0.16,0.242
2015-10-16 10:40:02.813,-0.926,0.16,0.238
2015-10-16 10:40:02.825,-0.93,0.172,0.23
2015-10-16 10:40:02.838,-0.93,0.164,0.238
2015-10-16 10:40:02.850,-0.934,0.16,0.238
2015-10-16 10:40:02.863,-0.93,0.164,0.238
2015-10-16 10:40:02.875,-0.926,0.16,0.242
2015-10-16 10:40:02.888,-0.926,0.156,0.25
2015-10-16 10:40:02.900,-0.918,0.168,0.25
2015-10-16 10:40:02.913,-0.918,0.176,0.242
2015-10-16 10:40:02.925,-0.922,0.176,0.242
2015-10-16 10:40:02.938,-0.922,0.172,0.238
2015-10-16 10:40:02.950,-0.93,0.168,0.238
2015-10-16 10:40:02.963,-0.934,0.172,0.238
2015-10-16 10:40:02.975,-0.938,0.168,0.238
2015-10-16 10:40:02.988,-0.93,0.168,0.242
2015-10-16 10:40:03.000,-0.93,0.176,0.238
2015-10-16 10:40:03.013,-0.938,0.18,0.242
2015-10-16 10:40:03.025,-0.938,0.184,0.238
2015-10-16 10:40:03.038,-0.941,0.184,0.234
2015-10-16 10:40:03.050,-0.938,0.184,0.23
2015-10-16 10:40:03.063,-0.934,0.184,0.23
2015-10-16 10:40:03.075,-0.93,0.188,0.227
2015-10-16 10:40:03.088,-0.941,0.188,0.23
2015-10-16 10:40:03.100,-0.941,0.191,0.23
2015-10-16 10:40:03.113,-0.941,0.188,0.234
2015-10-16 10:40:03.125,-0.938,0.184,0.234
2015-10-16 10:40:03.138,-0.938,0.184,0.234
2015-10-16 10:40:03.150,-0.941,0.18,0.234
2015-10-16 10:40:03.163,-0.941,0.184,0.238
2015-10-16 10:40:03.175,-0.934,0.18,0.234
2015-10-16 10:40:03.188,-0.938,0.18,0.234
2015-10-16 10:40:03.200,-0.938,0.18,0.23
2015-10-16 10:40:03.213,-0.938,0.18,0.23
2015-10-16 10:40:03.225,-0.941,0.172,0.23
2015-10-16 10:40:03.238,-0.941,0.168,0.238
2015-10-16 10:40:03.250,-0.941,0.168,0.23
2015-10-16 10:40:03.263,-0.945,0.168,0.227
2015-10-16 10:40:03.275,-0.953,0.16,0.223
2015-10-16 10:40:03.288,-0.953,0.156,0.223
2015-10-16 10:40:03.300,-0.949,0.152,0.219
2015-10-16 10:40:03.313,-0.953,0.152,0.223
2015-10-16 10:40:03.325,-0.953,0.156,0.223
2015-10-16 10:40:03.338,-0.957,0.152,0.223
2015-10-16 10:40:03.350,-0.961,0.148,0.223
2015-10-16 10:40:03.363,-0.957,0.148,0.227
2015-10-16 10:40:03.375,-0.957,0.148,0.227
2015-10-16 10:40:03.388,-0.961,0.145,0.223
2015-10-16 10:40:03.400,-0.957,0.137,0.223
2015-10-16 10:40:03.413,-0.949,0.133,0.219
2015-10-16 10:40:03.425,-0.949,0.125,0.215
2015-10-16 10:40:03.438,-0.945,0.121,0.219
2015-10-16 10:40:03.450,-0.941,0.125,0.219
2015-10-16 10:40:03.463,-0.941,0.125,0.219
2015-10-16 10:40:03.475,-0.938,0.121,0.215
2015-10-16 10:40:03.488,-0.938,0.117,0.215
2015-10-16 10:40:03.500,-0.934,0.121,0.207
2015-10-16 10:40:03.513,-0.922,0.121,0.203
2015-10-16 10:40:03.525,-0.914,0.121,0.199
2015-10-16 10:40:03.538,-0.906,0.121,0.199
2015-10-16 10:40:03.550,-0.906,0.117,0.203
2015-10-16 10:40:03.563,-0.906,0.117,0.199
2015-10-16 10:40:03.575,-0.895,0.117,0.199
2015-10-16 10:40:03.588,-0.895,0.125,0.199
2015-10-16 10:40:03.600,-0.891,0.121,0.199
2015-10-16 10:40:03.613,-0.891,0.129,0.207
2015-10-16 10:40:03.625,-0.891,0.133,0.207
2015-10-16 10:40:03.638,-0.895,0.137,0.199
2015-10-16 10:40:03.650,-0.898,0.141,0.195
2015-10-16 10:40:03.663,-0.906,0.141,0.188
2015-10-16 10:40:03.675,-0.914,0.145,0.18
2015-10-16 10:40:03.688,-0.922,0.156,0.18
2015-10-16 10:40:03.700,-0.934,0.16,0.184
2015-10-16 10:40:03.713,-0.93,0.176,0.188
2015-10-16 10:40:03.725,-0.938,0.18,0.184
2015-10-16 10:40:03.738,-0.938,0.18,0.188
2015-10-16 10:40:03.750,-0.934,0.18,0.188
2015-10-16 10:40:03.763,-0.934,0.184,0.191
2015-10-16 10:40:03.775,-0.941,0.184,0.188
2015-10-16 10:40:03.788,-0.941,0.184,0.195
2015-10-16 10:40:03.800,-0.941,0.184,0.203
2015-10-16 10:40:03.813,-0.941,0.184,0.199
2015-10-16 10:40:03.825,-0.938,0.176,0.203
2015-10-16 10:40:03.838,-0.934,0.168,0.207
2015-10-16 10:40:03.850,-0.934,0.164,0.215
2015-10-16 10:40:03.863,-0.934,0.16,0.219
2015-10-16 10:40:03.875,-0.934,0.152,0.223
2015-10-16 10:40:03.888,-0.934,0.145,0.227
2015-10-16 10:40:03.900,-0.938,0.145,0.219
2015-10-16 10:40:03.913,-0.934,0.148,0.215
2015-10-16 10:40:03.925,-0.922,0.145,0.211
2015-10-16 10:40:03.938,-0.922,0.152,0.207
2015-10-16 10:40:03.950,-0.918,0.148,0.207
2015-10-16 10:40:03.963,-0.914,0.148,0.211
2015-10-16 10:40:03.975,-0.918,0.148,0.215
2015-10-16 10:40:03.988,-0.918,0.145,0.211
2015-10-16 10:40:04.000,-0.926,0.145,0.207
2015-10-16 10:40:04.013,-0.926,0.152,0.211
2015-10-16 10:40:04.025,-0.922,0.156,0.211
2015-10-16 10:40:04.038,-0.914,0.16,0.219
2015-10-16 10:40:04.050,-0.914,0.168,0.227
2015-10-16 10:40:04.063,-0.918,0.168,0.227
2015-10-16 10:40:04.075,-0.922,0.168,0.23
2015-10-16 10:40:04.088,-0.926,0.168,0.234
2015-10-16 10:40:04.100,-0.93,0.164,0.242
2015-10-16 10:40:04.113,-0.938,0.16,0.242
2015-10-16 10:40:04.125,-0.949,0.156,0.246
2015-10-16 10:40:04.138,-0.949,0.152,0.246
2015-10-16 10:40:04.150,-0.945,0.148,0.246
2015-10-16 10:40:04.163,-0.941,0.152,0.242
2015-10-16 10:40:04.175,-0.938,0.156,0.246
2015-10-16 10:40:04.188,-0.938,0.164,0.242
2015-10-16 10:40:04.200,-0.934,0.172,0.246
2015-10-16 10:40:04.213,-0.926,0.18,0.246
2015-10-16 10:40:04.225,-0.93,0.176,0.246
2015-10-16 10:40:04.238,-0.93,0.18,0.246
2015-10-16 10:40:04.250,-0.93,0.168,0.25
2015-10-16 10:40:04.263,-0.926,0.164,0.246
2015-10-16 10:40:04.275,-0.926,0.172,0.246
2015-10-16 10:40:04.288,-0.93,0.172,0.25
2015-10-16 10:40:04.300,-0.934,0.164,0.258
2015-10-16 10:40:04.313,-0.938,0.168,0.25
2015-10-16 10:40:04.325,-0.938,0.172,0.246
2015-10-16 10:40:04.338,-0.938,0.164,0.242
2015-10-16 10:40:04.350,-0.938,0.16,0.242
2015-10-16 10:40:04.363,-0.93,0.16,0.242
2015-10-16 10:40:04.375,-0.926,0.164,0.242
2015-10-16 10:40:04.388,-0.922,0.168,0.238
2015-10-16 10:40:04.400,-0.922,0.176,0.238
2015-10-16 10:40:04.413,-0.922,0.18,0.242
2015-10-16 10:40:04.425,-0.926,0.18,0.238
2015-10-16 10:40:04.438,-0.926,0.18,0.227
2015-10-16 10:40:04.450,-0.926,0.172,0.23
2015-10-16 10:40:04.463,-0.926,0.172,0.223
2015-10-16 10:40:04.475,-0.922,0.18,0.219
2015-10-16 10:40:04.488,-0.93,0.184,0.211
2015-10-16 10:40:04.500,-0.93,0.184,0.207
2015-10-16 10:40:04.513,-0.93,0.188,0.211
2015-10-16 10:40:04.525,-0.926,0.191,0.203
2015-10-16 10:40:04.538,-0.918,0.188,0.207
2015-10-16 10:40:04.550,-0.91,0.184,0.207
2015-10-16 10:40:04.563,-0.91,0.184,0.203
2015-10-16 10:40:04.575,-0.914,0.18,0.199
2015-10-16 10:40:04.588,-0.91,0.184,0.199
2015-10-16 10:40:04.600,-0.906,0.176,0.203
2015-10-16 10:40:04.613,-0.906,0.18,0.199
2015-10-16 10:40:04.625,-0.906,0.176,0.203
2015-10-16 10:40:04.638,-0.91,0.18,0.203
2015-10-16 10:40:04.650,-0.914,0.18,0.203
2015-10-16 10:40:04.663,-0.91,0.184,0.207
2015-10-16 10:40:04.675,-0.91,0.184,0.215
2015-10-16 10:40:04.688,-0.91,0.18,0.211
2015-10-16 10:40:04.700,-0.91,0.184,0.207
2015-10-16 10:40:04.713,-0.91,0.188,0.207
2015-10-16 10:40:04.725,-0.922,0.184,0.203
2015-10-16 10:40:04.738,-0.922,0.184,0.203
2015-10-16 10:40:04.750,-0.918,0.191,0.207
2015-10-16 10:40:04.763,-0.918,0.195,0.211
2015-10-16 10:40:04.775,-0.93,0.199,0.211
2015-10-16 10:40:04.788,-0.93,0.199,0.215
2015-10-16 10:40:04.800,-0.934,0.203,0.227
2015-10-16 10:40:04.813,-0.938,0.199,0.23
2015-10-16 10:40:04.825,-0.938,0.199,0.23
2015-10-16 10:40:04.838,-0.938,0.203,0.238
2015-10-16 10:40:04.850,-0.938,0.191,0.238
2015-10-16 10:40:04.863,-0.941,0.191,0.246
2015-10-16 10:40:04.875,-0.938,0.188,0.246
2015-10-16 10:40:04.888,-0.938,0.188,0.246
2015-10-16 10:40:04.900,-0.934,0.18,0.254
2015-10-16 10:40:04.913,-0.938,0.172,0.246
2015-10-16 10:40:04.925,-0.934,0.168,0.25
2015-10-16 10:40:04.938,-0.93,0.168,0.246
2015-10-16 10:40:04.950,-0.93,0.164,0.258
2015-10-16 10:40:04.963,-0.93,0.168,0.25
2015-10-16 10:40:04.975,-0.93,0.172,0.246
2015-10-16 10:40:04.988,-0.926,0.176,0.242
2015-10-16 10:40:05.000,-0.926,0.18,0.238
2015-10-16 10:40:05.013,-0.926,0.188,0.238
2015-10-16 10:40:05.025,-0.93,0.191,0.223
2015-10-16 10:40:05.038,-0.934,0.199,0.215
2015-10-16 10:40:05.050,-0.934,0.211,0.211
2015-10-16 10:40:05.063,-0.934,0.219,0.203
2015-10-16 10:40:05.075,-0.938,0.219,0.203
2015-10-16 10:40:05.088,-0.938,0.219,0.207
2015-10-16 10:40:05.100,-0.945,0.219,0.215
2015-10-16 10:40:05.113,-0.945,0.203,0.211
2015-10-16 10:40:05.125,-0.941,0.191,0.207
2015-10-16 10:40:05.138,-0.938,0.195,0.203
2015-10-16 10:40:05.150,-0.941,0.195,0.203
2015-10-16 10:40:05.163,-0.941,0.191,0.207
2015-10-16 10:40:05.175,-0.938,0.195,0.207
2015-10-16 10:40:05.188,-0.938,0.191,0.215
2015-10-16 10:40:05.200,-0.934,0.168,0.23
2015-10-16 10:40:05.213,-0.926,0.148,0.238
2015-10-16 10:40:05.225,-0.926,0.148,0.234
2015-10-16 10:40:05.238,-0.918,0.152,0.23
2015-10-16 10:40:05.250,-0.914,0.148,0.219
2015-10-16 10:40:05.263,-0.918,0.148,0.219
2015-10-16 10:40:05.275,-0.918,0.152,0.227
2015-10-16 10:40:05.288,-0.922,0.152,0.227
2015-10-16 10:40:05.300,-0.934,0.152,0.23
2015-10-16 10:40:05.313,-0.938,0.152,0.227
2015-10-16 10:40:05.325,-0.934,0.152,0.227
2015-10-16 10:40:05.338,-0.93,0.152,0.227
2015-10-16 10:40:05.350,-0.93,0.156,0.215
2015-10-16 10:40:05.363,-0.926,0.164,0.207
2015-10-16 10:40:05.375,-0.918,0.176,0.199
2015-10-16 10:40:05.388,-0.914,0.18,0.199
2015-10-16 10:40:05.400,-0.914,0.184,0.199
2015-10-16 10:40:05.413,-0.914,0.18,0.199
2015-10-16 10:40:05.425,-0.918,0.18,0.195
2015-10-16 10:40:05.438,-0.914,0.176,0.184
2015-10-16 10:40:05.450,-0.914,0.18,0.184
2015-10-16 10:40:05.463,-0.918,0.18,0.191
2015-10-16 10:40:05.475,-0.918,0.18,0.191
2015-10-16 10:40:05.488,-0.914,0.164,0.199
2015-10-16 10:40:05.500,-0.914,0.164,0.207
2015-10-16 10:40:05.513,-0.918,0.172,0.195
2015-10-16 10:40:05.525,-0.922,0.18,0.195
2015-10-16 10:40:05.538,-0.918,0.176,0.203
2015-10-16 10:40:05.550,-0.914,0.18,0.211
2015-10-16 10:40:05.563,-0.922,0.172,0.215
2015-10-16 10:40:05.575,-0.926,0.16,0.223
2015-10-16 10:40:05.588,-0.922,0.16,0.223
2015-10-16 10:40:05.600,-0.926,0.16,0.223
2015-10-16 10:40:05.613,-0.926,0.168,0.219
2015-10-16 10:40:05.625,-0.922,0.172,0.215
2015-10-16 10:40:05.638,-0.93,0.176,0.223
2015-10-16 10:40:05.650,-0.93,0.176,0.211
2015-10-16 10:40:05.663,-0.93,0.172,0.219
2015-10-16 10:40:05.675,-0.922,0.16,0.234
2015-10-16 10:40:05.688,-0.922,0.16,0.238
2015-10-16 10:40:05.700,-0.93,0.18,0.238
2015-10-16 10:40:05.713,-0.93,0.184,0.227
2015-10-16 10:40:05.725,-0.93,0.188,0.215
2015-10-16 10:40:05.738,-0.926,0.188,0.219
2015-10-16 10:40:05.750,-0.93,0.18,0.234
2015-10-16 10:40:05.763,-0.934,0.176,0.234
2015-10-16 10:40:05.775,-0.934,0.184,0.234
2015-10-16 10:40:05.788,-0.926,0.184,0.234
2015-10-16 10:40:05.800,-0.926,0.191,0.227
2015-10-16 10:40:05.813,-0.934,0.199,0.219
2015-10-16 10:40:05.825,-0.93,0.191,0.219
2015-10-16 10:40:05.838,-0.926,0.188,0.223
2015-10-16 10:40:05.850,-0.926,0.184,0.211
2015-10-16 10:40:05.863,-0.93,0.184,0.211
2015-10-16 10:40:05.875,-0.93,0.18,0.215
2015-10-16 10:40:05.888,-0.934,0.172,0.211
2015-10-16 10:40:05.900,-0.938,0.18,0.195
2015-10-16 10:40:05.913,-0.949,0.18,0.184
2015-10-16 10:40:05.925,-0.957,0.164,0.184
2015-10-16 10:40:05.938,-0.961,0.168,0.168
2015-10-16 10:40:05.950,-0.953,0.164,0.164
2015-10-16 10:40:05.963,-0.938,0.164,0.168
2015-10-16 10:40:05.975,-0.91,0.18,0.172
2015-10-16 10:40:05.988,-0.891,0.199,0.176
2015-10-16 10:40:06.000,-0.883,0.211,0.176
2015-10-16 10:40:06.013,-0.883,0.207,0.18
2015-10-16 10:40:06.025,-0.883,0.211,0.176
2015-10-16 10:40:06.038,-0.887,0.203,0.176
2015-10-16 10:40:06.050,-0.891,0.191,0.18
2015-10-16 10:40:06.063,-0.895,0.18,0.191
2015-10-16 10:40:06.075,-0.898,0.176,0.203
2015-10-16 10:40:06.088,-0.906,0.184,0.203
2015-10-16 10:40:06.100,-0.918,0.191,0.207
2015-10-16 10:40:06.113,-0.926,0.195,0.207
2015-10-16 10:40:06.125,-0.945,0.195,0.215
2015-10-16 10:40:06.138,-0.965,0.191,0.215
