HEADER_TIME_STAMP,X_ACCELATION_METERS_PER_SECOND_SQUARED,Y_ACCELATION_METERS_PER_SECOND_SQUARED,Z_ACCELATION_METERS_PER_SECOND_SQUARED
2015-10-16 12:00:09.059,0.20703125,-1.0097656,-0.13867188
2015-10-16 12:00:09.093,0.31640625,-1.0078125,-0.13085938
2015-10-16 12:00:09.188,0.32226563,-0.9628907,-0.11718749
2015-10-16 12:00:09.195,0.31054688,-0.9785156,-0.099609375
2015-10-16 12:00:09.208,0.31835938,-0.9941406,-0.08984375
2015-10-16 12:00:09.223,0.30664063,-0.9824219,-0.099609375
2015-10-16 12:00:09.263,0.27734375,-0.9921875,-0.115234375
2015-10-16 12:00:09.334,0.24804688,-0.9785156,-0.087890625
2015-10-16 12:00:09.383,0.23242188,-0.9980469,-0.125
2015-10-16 12:00:09.443,0.22851563,-0.9746094,-0.125
2015-10-16 12:00:09.503,0.25,-0.9785156,-0.080078125
2015-10-16 12:00:09.564,0.24023439,-0.9707031,-0.095703125
2015-10-16 12:00:09.623,0.20898436,-0.9863281,-0.09375
2015-10-16 12:00:09.684,0.22265625,-1.0039063,-0.12109376
2015-10-16 12:00:09.743,0.29101563,-0.99609375,-0.11914063
2015-10-16 12:00:09.803,0.33007813,-1.0039063,-0.083984375
2015-10-16 12:00:09.864,0.3046875,-0.9785156,-0.083984375
2015-10-16 12:00:09.924,0.24804688,-0.9902344,-0.13867188
2015-10-16 12:00:09.984,0.23632811,-0.984375,-0.13867188
2015-10-16 12:00:10.044,0.23632811,-1.03125,-0.12890625
2015-10-16 12:00:10.084,0.23632811,-1.0078125,-0.12695313
2015-10-16 12:00:10.124,0.21679689,-0.9296875,-0.16601563
2015-10-16 12:00:10.145,0.21875,-0.93164057,-0.16015625
2015-10-16 12:00:10.167,0.22460938,-0.9648438,-0.1484375
2015-10-16 12:00:10.205,0.1953125,-0.9980469,-0.16015625
2015-10-16 12:00:10.225,0.17773438,-0.9941406,-0.17382813
2015-10-16 12:00:10.248,0.16210938,-0.984375,-0.17382813
2015-10-16 12:00:10.287,0.17578125,-1.0019531,-0.12695313
2015-10-16 12:00:10.345,0.26367188,-0.9902344,-0.072265625
2015-10-16 12:00:10.366,0.2734375,-0.9902344,-0.11328125
2015-10-16 12:00:10.405,0.27148438,-0.9746094,-0.14257813
2015-10-16 12:00:10.428,0.25390625,-0.96679693,-0.13671875
2015-10-16 12:00:10.466,0.23632811,-0.9765625,-0.10546874
2015-10-16 12:00:10.488,0.23632811,-0.9648438,-0.11718749
2015-10-16 12:00:10.526,0.083984375,-0.97265625,-0.34179688
2015-10-16 12:00:10.568,-0.16210938,-1.2285156,-0.69140625
2015-10-16 12:00:10.625,-0.080078125,-1.1601563,-0.47851565
2015-10-16 12:00:10.666,0.20507813,-1.0996094,-0.40820313
2015-10-16 12:00:10.708,0.3984375,-1.03125,-0.20117188
2015-10-16 12:00:10.766,0.23437499,-0.8808594,0.001953125
2015-10-16 12:00:10.805,0.068359375,-1.078125,-0.25195313
2015-10-16 12:00:10.828,0.1015625,-1.1289063,-0.1953125
2015-10-16 12:00:10.868,0.14257813,-1.0136719,-0.09765625
2015-10-16 12:00:10.924,0.21093749,-0.8222656,-0.076171875
2015-10-16 12:00:10.964,0.23632811,-0.7714844,-0.087890625
2015-10-16 12:00:11.024,0.29882813,-0.7597656,-0.13671875
2015-10-16 12:00:11.084,0.37695313,-0.7265625,-0.24414063
2015-10-16 12:00:11.149,0.10742188,-1.3613281,-0.7734375
2015-10-16 12:00:11.204,-0.09375,-0.96679693,-0.5214844
2015-10-16 12:00:11.264,0.3203125,-0.8925781,0.21679689
2015-10-16 12:00:11.618,0.5253906,-1.4257813,-1.0976563
2015-10-16 12:00:11.624,0.3984375,-1.3574219,-0.70703125
2015-10-16 12:00:11.630,0.0546875,-0.890625,0.076171875
2015-10-16 12:00:11.635,-0.017578125,-0.85742193,0.16210938
2015-10-16 12:00:11.641,-0.048828125,-1.0078125,0.048828125
2015-10-16 12:00:11.647,-0.1875,-1.0488281,0.099609375
2015-10-16 12:00:11.654,0.18164063,-0.9902344,0.22265625
2015-10-16 12:00:11.704,0.06640625,-1.0351563,0.08984375
2015-10-16 12:00:11.745,0.05273437,-1.015625,0.08203125
2015-10-16 12:00:12.109,0.1640625,-0.9863281,0.0703125
2015-10-16 12:00:12.115,0.08984375,-0.9941406,0.05273437
2015-10-16 12:00:12.120,0.056640625,-1.0292969,0.07421875
2015-10-16 12:00:12.127,0.009765625,-1.046875,0.044921875
2015-10-16 12:00:12.144,-0.111328125,-1.0957031,0.09375
2015-10-16 12:00:12.265,0.37304688,-0.9296875,0.1875
2015-10-16 12:00:12.305,0.49609375,-0.85937506,0.203125
2015-10-16 12:00:12.352,0.4707031,-0.8476562,0.12109376
2015-10-16 12:00:12.385,0.33203125,-0.98046875,0.02734375
2015-10-16 12:00:12.425,0.21679689,-1.0664063,-0.05273437
2015-10-16 12:00:12.485,0.21875,-1.0058594,0.029296873
2015-10-16 12:00:12.545,0.38671875,-0.96875006,0.0625
2015-10-16 12:00:12.605,0.328125,-0.9199219,0.08984375
2015-10-16 12:00:12.665,0.19921875,-0.984375,-0.013671875
