HEADER_TIME_STAMP,START_TIME,STOP_TIME,BATTERY_LEVEL,BATTERY_CHARGING
2015-10-08 15:00:36.254,2015-10-08 15:00:36.250,,57,NO
2015-10-08 15:01:25.185,2015-10-08 15:01:25.182,,57,NO
2015-10-08 15:02:26.936,2015-10-08 15:02:26.931,,57,NO
2015-10-08 15:03:20.258,2015-10-08 15:03:20.254,,57,NO
2015-10-08 15:04:42.632,2015-10-08 15:04:42.627,,57,NO
2015-10-08 15:05:42.725,2015-10-08 15:05:42.720,,57,NO
2015-10-08 15:06:25.197,2015-10-08 15:06:25.192,,56,NO
2015-10-08 15:07:25.184,2015-10-08 15:07:25.181,,56,NO
2015-10-08 15:08:26.504,2015-10-08 15:08:26.499,,56,NO
2015-10-08 15:09:26.644,2015-10-08 15:09:26.639,,56,NO
2015-10-08 15:10:18.498,2015-10-08 15:10:18.490,,56,NO
2015-10-08 15:11:25.231,2015-10-08 15:11:25.226,,56,NO
2015-10-08 15:12:25.200,2015-10-08 15:12:25.196,,56,NO
2015-10-08 15:13:25.653,2015-10-08 15:13:25.643,,56,NO
2015-10-08 15:14:26.272,2015-10-08 15:14:26.270,,56,NO
2015-10-08 15:15:26.709,2015-10-08 15:15:26.703,,56,NO
2015-10-08 15:16:25.173,2015-10-08 15:16:25.169,,55,NO
2015-10-08 15:17:25.189,2015-10-08 15:17:25.183,,55,NO
2015-10-08 15:18:48.496,2015-10-08 15:18:48.491,,55,NO
2015-10-08 15:19:53.736,2015-10-08 15:19:53.731,,55,NO
2015-10-08 15:20:53.834,2015-10-08 15:20:53.829,,55,NO
2015-10-08 15:21:53.989,2015-10-08 15:21:53.980,,55,NO
2015-10-08 15:22:23.429,2015-10-08 15:22:23.425,,54,NO
2015-10-08 15:23:54.247,2015-10-08 15:23:54.242,,54,NO
2015-10-08 15:24:44.817,2015-10-08 15:24:44.813,,54,NO
2015-10-08 15:25:24.612,2015-10-08 15:25:24.610,,54,NO
2015-10-08 15:26:34.415,2015-10-08 15:26:34.411,,54,NO
2015-10-08 15:27:47.953,2015-10-08 15:27:47.948,,54,NO
2015-10-08 15:29:03.119,2015-10-08 15:29:03.114,,54,NO
2015-10-08 15:29:30.609,2015-10-08 15:29:30.604,,54,NO
2015-10-08 15:30:35.140,2015-10-08 15:30:35.136,,54,NO
2015-10-08 15:31:18.502,2015-10-08 15:31:18.494,,54,NO
2015-10-08 15:32:18.639,2015-10-08 15:32:18.636,,54,NO
2015-10-08 15:33:32.219,2015-10-08 15:33:32.214,,54,NO
2015-10-08 15:34:26.656,2015-10-08 15:34:26.652,,53,NO
2015-10-08 15:35:58.796,2015-10-08 15:35:58.793,,53,NO
2015-10-08 15:36:31.627,2015-10-08 15:36:31.623,,53,NO
2015-10-08 15:37:42.178,2015-10-08 15:37:42.169,,53,NO
2015-10-08 15:38:25.392,2015-10-08 15:38:25.387,,53,NO
2015-10-08 15:39:34.137,2015-10-08 15:39:34.133,,53,NO
2015-10-08 15:40:34.270,2015-10-08 15:40:34.267,,53,NO
2015-10-08 15:41:19.287,2015-10-08 15:41:19.282,,53,NO
2015-10-08 15:42:24.051,2015-10-08 15:42:24.047,,53,NO
2015-10-08 15:43:37.731,2015-10-08 15:43:37.727,,53,NO
2015-10-08 15:44:38.143,2015-10-08 15:44:38.140,,53,NO
2015-10-08 15:45:38.288,2015-10-08 15:45:38.284,,53,NO
2015-10-08 15:46:25.996,2015-10-08 15:46:25.990,,53,NO
2015-10-08 15:47:18.515,2015-10-08 15:47:18.510,,53,NO
2015-10-08 15:48:20.192,2015-10-08 15:48:20.186,,53,NO
2015-10-08 15:49:41.705,2015-10-08 15:49:41.701,,53,NO
2015-10-08 15:50:18.502,2015-10-08 15:50:18.498,,53,NO
2015-10-08 15:51:51.880,2015-10-08 15:51:51.874,,53,NO
2015-10-08 15:53:01.530,2015-10-08 15:53:01.525,,52,NO
2015-10-08 15:54:27.014,2015-10-08 15:54:27.009,,52,NO
2015-10-08 15:55:27.691,2015-10-08 15:55:27.683,,52,NO
2015-10-08 15:56:27.861,2015-10-08 15:56:27.850,,52,NO
2015-10-08 15:57:27.979,2015-10-08 15:57:27.975,,52,NO
2015-10-08 15:58:19.870,2015-10-08 15:58:19.865,,52,NO
2015-10-08 15:59:28.127,2015-10-08 15:59:28.119,,51,NO
