HEADER_TIME_STAMP,X_ACCELATION_METERS_PER_SECOND_SQUARED,Y_ACCELATION_METERS_PER_SECOND_SQUARED,Z_ACCELATION_METERS_PER_SECOND_SQUARED
2015-10-08 15:00:36.283,-0.19051372,-0.78503954,0.2634915
2015-10-08 15:00:36.289,-0.21126561,-0.8879463,0.24066398
2015-10-08 15:00:36.294,-0.17000613,-1.0140448,0.2062414
2015-10-08 15:00:36.299,0.012976735,-1.0666565,0.044863094
2015-10-08 15:00:36.353,0.024451965,-0.9759578,0.17035155
2015-10-08 15:00:36.411,0.1399309,-1.0317438,0.19476616
2015-10-08 15:00:36.450,0.15543297,-0.963507,0.113711365
2015-10-08 15:00:36.490,0.15164886,-0.96167564,0.10126054
2015-10-08 15:00:36.549,0.024329044,-1.0129462,0.036196377
2015-10-08 15:00:36.589,0.028113147,-1.0787417,0.013368838
2015-10-08 15:00:36.686,0.15079464,-1.0688535,0.04510738
2015-10-08 15:00:36.689,0.24698585,-1.0781317,0.14020008
2015-10-08 15:00:36.726,0.29410508,-1.2305975,0.047915895
2015-10-08 15:00:36.785,-0.050866,-0.97583646,-0.5265474
2015-10-08 15:00:36.825,-0.12691528,-1.0293025,-0.08111238
2015-10-08 15:00:36.884,-0.05489439,-1.4530084,0.40863335
2015-10-08 15:00:36.924,-0.08345877,-1.2211978,0.19562039
2015-10-08 15:00:36.983,-0.053551592,-0.83984995,-0.147885
2015-10-08 15:00:37.022,0.05252777,-0.8044502,-0.25604
2015-10-08 15:00:37.062,-0.16866332,-0.70117784,5.52367E-4
2015-10-08 15:00:37.121,-0.2887806,-0.5451722,0.18500094
2015-10-08 15:00:37.161,-0.21981095,-0.55151904,0.13580604
2015-10-08 15:00:37.220,0.5000384,-1.5083073,-0.49358895
2015-10-08 15:00:37.259,1.0303108,-1.6676085,-0.6274998
2015-10-08 15:00:37.299,0.37406138,-1.3054253,0.1953761
2015-10-08 15:00:37.358,-0.20308746,-1.0034237,-0.0057959636
2015-10-08 15:00:37.398,-0.24922955,-0.3551082,0.10040632
2015-10-08 15:00:37.437,-0.16390207,-0.6261041,0.29486442
2015-10-08 15:00:37.496,-0.35384476,-1.1911678,0.4924951
2015-10-08 15:00:37.536,-0.20491883,-0.7502498,0.13495182
2015-10-08 15:00:37.595,7.702019E-4,-1.1771299,-0.23931651
2015-10-08 15:00:37.635,0.012732449,-1.0374821,0.12506367
2015-10-08 15:00:37.674,0.12052181,-0.8867249,0.24774517
2015-10-08 15:00:37.733,0.15689869,-1.0457817,0.1632719
2015-10-08 15:00:37.773,0.17423211,-0.98755443,0.03009389
2015-10-08 15:00:37.832,0.18887995,-1.0885069,0.04413179
2015-10-08 15:00:37.871,0.1587285,-1.2895576,0.12689504
2015-10-08 15:00:37.911,-0.06771086,-1.2440239,-0.26287535
2015-10-08 15:00:37.970,-0.2796253,-0.99255997,-0.29632235
2015-10-08 15:00:38.010,-0.2550893,-0.9492248,0.0311924
2015-10-08 15:00:38.069,-0.2139512,-1.2833307,0.2962072
2015-10-08 15:00:38.108,-0.07418056,-0.9849918,0.22589321
2015-10-08 15:00:38.148,0.057533305,-0.6517402,-0.11285092
2015-10-08 15:00:38.207,-0.053307306,-0.5479792,0.031313766
2015-10-08 15:00:38.247,-0.021568766,-0.6785945,-0.021298027
2015-10-08 15:00:38.286,-0.13753627,-0.9195619,0.06402945
2015-10-08 15:00:38.345,0.23026235,-1.7318169,-0.059506267
